Datum von;(Uhrzeit) von;Zeitzone;(Uhrzeit) bis;Zeitzone;ID AEP in €/MWh
25.08.2024;14:45;CEST;15:00;CEST;-15,430
25.08.2024;15:00;CEST;15:15;CEST;-24,460
25.08.2024;15:15;CEST;15:30;CEST;-15,600
25.08.2024;15:30;CEST;15:45;CEST;-14,460
25.08.2024;15:45;CEST;16:00;CEST;-1,130
25.08.2024;16:00;CEST;16:15;CEST;-15,370
25.08.2024;16:15;CEST;16:30;CEST;-0,070
25.08.2024;16:30;CEST;16:45;CEST;-4,700
25.08.2024;16:45;CEST;17:00;CEST;56,570
25.08.2024;17:00;CEST;17:15;CEST;-28,390
25.08.2024;17:15;CEST;17:30;CEST;-12,690
25.08.2024;17:30;CEST;17:45;CEST;40,430
25.08.2024;17:45;CEST;18:00;CEST;82,970
25.08.2024;18:00;CEST;18:15;CEST;24,320
25.08.2024;18:15;CEST;18:30;CEST;39,940
25.08.2024;18:30;CEST;18:45;CEST;156,840
25.08.2024;18:45;CEST;19:00;CEST;113,180
25.08.2024;19:00;CEST;19:15;CEST;65,520
25.08.2024;19:15;CEST;19:30;CEST;56,160
25.08.2024;19:30;CEST;19:45;CEST;82,990
25.08.2024;19:45;CEST;20:00;CEST;111,630
25.08.2024;20:00;CEST;20:15;CEST;101,510
25.08.2024;20:15;CEST;20:30;CEST;120,390
25.08.2024;20:30;CEST;20:45;CEST;127,150
25.08.2024;20:45;CEST;21:00;CEST;128,330
25.08.2024;21:00;CEST;21:15;CEST;129,580
25.08.2024;21:15;CEST;21:30;CEST;113,570
25.08.2024;21:30;CEST;21:45;CEST;84,460
25.08.2024;21:45;CEST;22:00;CEST;72,710
25.08.2024;22:00;CEST;22:15;CEST;91,730
25.08.2024;22:15;CEST;22:30;CEST;81,850
25.08.2024;22:30;CEST;22:45;CEST;77,430
25.08.2024;22:45;CEST;23:00;CEST;86,280
25.08.2024;23:00;CEST;23:15;CEST;117,260
25.08.2024;23:15;CEST;23:30;CEST;101,050
25.08.2024;23:30;CEST;23:45;CEST;75,000
25.08.2024;23:45;CEST;00:00;CEST;77,720
26.08.2024;00:00;CEST;00:15;CEST;104,300
26.08.2024;00:15;CEST;00:30;CEST;97,220
26.08.2024;00:30;CEST;00:45;CEST;65,490
26.08.2024;00:45;CEST;01:00;CEST;65,020
26.08.2024;01:00;CEST;01:15;CEST;81,510
26.08.2024;01:15;CEST;01:30;CEST;77,190
26.08.2024;01:30;CEST;01:45;CEST;80,150
26.08.2024;01:45;CEST;02:00;CEST;84,090
26.08.2024;02:00;CEST;02:15;CEST;79,660
26.08.2024;02:15;CEST;02:30;CEST;78,520
26.08.2024;02:30;CEST;02:45;CEST;80,440
26.08.2024;02:45;CEST;03:00;CEST;77,850
26.08.2024;03:00;CEST;03:15;CEST;82,360
26.08.2024;03:15;CEST;03:30;CEST;83,730
26.08.2024;03:30;CEST;03:45;CEST;90,980
26.08.2024;03:45;CEST;04:00;CEST;84,990
26.08.2024;04:00;CEST;04:15;CEST;82,320
26.08.2024;04:15;CEST;04:30;CEST;77,840
26.08.2024;04:30;CEST;04:45;CEST;97,590
26.08.2024;04:45;CEST;05:00;CEST;93,540
26.08.2024;05:00;CEST;05:15;CEST;78,550
26.08.2024;05:15;CEST;05:30;CEST;92,870
26.08.2024;05:30;CEST;05:45;CEST;103,900
26.08.2024;05:45;CEST;06:00;CEST;110,640
26.08.2024;06:00;CEST;06:15;CEST;78,500
26.08.2024;06:15;CEST;06:30;CEST;111,700
26.08.2024;06:30;CEST;06:45;CEST;113,990
26.08.2024;06:45;CEST;07:00;CEST;106,860
26.08.2024;07:00;CEST;07:15;CEST;135,310
26.08.2024;07:15;CEST;07:30;CEST;112,550
26.08.2024;07:30;CEST;07:45;CEST;116,020
26.08.2024;07:45;CEST;08:00;CEST;95,610
26.08.2024;08:00;CEST;08:15;CEST;106,540
26.08.2024;08:15;CEST;08:30;CEST;106,120
26.08.2024;08:30;CEST;08:45;CEST;83,960
26.08.2024;08:45;CEST;09:00;CEST;87,830
26.08.2024;09:00;CEST;09:15;CEST;109,950
26.08.2024;09:15;CEST;09:30;CEST;122,690
26.08.2024;09:30;CEST;09:45;CEST;109,740
26.08.2024;09:45;CEST;10:00;CEST;87,450
26.08.2024;10:00;CEST;10:15;CEST;106,620
26.08.2024;10:15;CEST;10:30;CEST;73,600
26.08.2024;10:30;CEST;10:45;CEST;70,240
26.08.2024;10:45;CEST;11:00;CEST;23,080
26.08.2024;11:00;CEST;11:15;CEST;45,850
26.08.2024;11:15;CEST;11:30;CEST;42,800
26.08.2024;11:30;CEST;11:45;CEST;14,910
26.08.2024;11:45;CEST;12:00;CEST;0,970
26.08.2024;12:00;CEST;12:15;CEST;37,000
26.08.2024;12:15;CEST;12:30;CEST;19,370
26.08.2024;12:30;CEST;12:45;CEST;8,350
26.08.2024;12:45;CEST;13:00;CEST;4,940
26.08.2024;13:00;CEST;13:15;CEST;31,380
26.08.2024;13:15;CEST;13:30;CEST;30,280
26.08.2024;13:30;CEST;13:45;CEST;-6,690
26.08.2024;13:45;CEST;14:00;CEST;-4,470
26.08.2024;14:00;CEST;14:15;CEST;-18,230
26.08.2024;14:15;CEST;14:30;CEST;-2,510
26.08.2024;14:30;CEST;14:45;CEST;15,190
26.08.2024;14:45;CEST;15:00;CEST;46,000
26.08.2024;15:00;CEST;15:15;CEST;-3,390
26.08.2024;15:15;CEST;15:30;CEST;64,260
26.08.2024;15:30;CEST;15:45;CEST;43,850
26.08.2024;15:45;CEST;16:00;CEST;57,980
26.08.2024;16:00;CEST;16:15;CEST;15,140
26.08.2024;16:15;CEST;16:30;CEST;72,850
26.08.2024;16:30;CEST;16:45;CEST;100,140
26.08.2024;16:45;CEST;17:00;CEST;141,610
26.08.2024;17:00;CEST;17:15;CEST;37,330
26.08.2024;17:15;CEST;17:30;CEST;84,310
26.08.2024;17:30;CEST;17:45;CEST;95,480
26.08.2024;17:45;CEST;18:00;CEST;119,560
26.08.2024;18:00;CEST;18:15;CEST;62,430
26.08.2024;18:15;CEST;18:30;CEST;108,060
26.08.2024;18:30;CEST;18:45;CEST;172,530
26.08.2024;18:45;CEST;19:00;CEST;415,050
26.08.2024;19:00;CEST;19:15;CEST;311,650
26.08.2024;19:15;CEST;19:30;CEST;438,920
26.08.2024;19:30;CEST;19:45;CEST;2578,610
26.08.2024;19:45;CEST;20:00;CEST;4807,170
26.08.2024;20:00;CEST;20:15;CEST;6925,370
26.08.2024;20:15;CEST;20:30;CEST;7840,810
26.08.2024;20:30;CEST;20:45;CEST;3584,180
26.08.2024;20:45;CEST;21:00;CEST;751,190
26.08.2024;21:00;CEST;21:15;CEST;156,460
26.08.2024;21:15;CEST;21:30;CEST;85,080
26.08.2024;21:30;CEST;21:45;CEST;135,050
26.08.2024;21:45;CEST;22:00;CEST;134,090
26.08.2024;22:00;CEST;22:15;CEST;101,510
26.08.2024;22:15;CEST;22:30;CEST;100,550
26.08.2024;22:30;CEST;22:45;CEST;97,130
26.08.2024;22:45;CEST;23:00;CEST;110,410
26.08.2024;23:00;CEST;23:15;CEST;124,390
26.08.2024;23:15;CEST;23:30;CEST;86,880
26.08.2024;23:30;CEST;23:45;CEST;98,360
26.08.2024;23:45;CEST;00:00;CEST;85,260
27.08.2024;00:00;CEST;00:15;CEST;126,260
27.08.2024;00:15;CEST;00:30;CEST;113,940
27.08.2024;00:30;CEST;00:45;CEST;91,550
27.08.2024;00:45;CEST;01:00;CEST;90,350
27.08.2024;01:00;CEST;01:15;CEST;93,930
27.08.2024;01:15;CEST;01:30;CEST;85,050
27.08.2024;01:30;CEST;01:45;CEST;96,040
27.08.2024;01:45;CEST;02:00;CEST;92,740
27.08.2024;02:00;CEST;02:15;CEST;92,220
27.08.2024;02:15;CEST;02:30;CEST;92,160
27.08.2024;02:30;CEST;02:45;CEST;89,020
27.08.2024;02:45;CEST;03:00;CEST;80,260
27.08.2024;03:00;CEST;03:15;CEST;84,760
27.08.2024;03:15;CEST;03:30;CEST;91,910
27.08.2024;03:30;CEST;03:45;CEST;80,490
27.08.2024;03:45;CEST;04:00;CEST;78,260
27.08.2024;04:00;CEST;04:15;CEST;78,370
27.08.2024;04:15;CEST;04:30;CEST;79,180
27.08.2024;04:30;CEST;04:45;CEST;76,640
27.08.2024;04:45;CEST;05:00;CEST;81,380
27.08.2024;05:00;CEST;05:15;CEST;77,890
27.08.2024;05:15;CEST;05:30;CEST;96,740
27.08.2024;05:30;CEST;05:45;CEST;95,840
27.08.2024;05:45;CEST;06:00;CEST;112,240
27.08.2024;06:00;CEST;06:15;CEST;96,920
27.08.2024;06:15;CEST;06:30;CEST;101,950
27.08.2024;06:30;CEST;06:45;CEST;124,440
27.08.2024;06:45;CEST;07:00;CEST;132,610
27.08.2024;07:00;CEST;07:15;CEST;115,320
27.08.2024;07:15;CEST;07:30;CEST;90,780
27.08.2024;07:30;CEST;07:45;CEST;101,230
27.08.2024;07:45;CEST;08:00;CEST;81,010
27.08.2024;08:00;CEST;08:15;CEST;97,920
27.08.2024;08:15;CEST;08:30;CEST;95,390
27.08.2024;08:30;CEST;08:45;CEST;29,440
27.08.2024;08:45;CEST;09:00;CEST;73,570
27.08.2024;09:00;CEST;09:15;CEST;93,560
27.08.2024;09:15;CEST;09:30;CEST;116,660
27.08.2024;09:30;CEST;09:45;CEST;89,940
27.08.2024;09:45;CEST;10:00;CEST;55,510
27.08.2024;10:00;CEST;10:15;CEST;91,670
27.08.2024;10:15;CEST;10:30;CEST;52,990
27.08.2024;10:30;CEST;10:45;CEST;-5,080
27.08.2024;10:45;CEST;11:00;CEST;-6,100
27.08.2024;11:00;CEST;11:15;CEST;59,330
27.08.2024;11:15;CEST;11:30;CEST;-0,470
27.08.2024;11:30;CEST;11:45;CEST;-10,790
27.08.2024;11:45;CEST;12:00;CEST;-31,760
27.08.2024;12:00;CEST;12:15;CEST;80,450
27.08.2024;12:15;CEST;12:30;CEST;-3,460
27.08.2024;12:30;CEST;12:45;CEST;-5,700
27.08.2024;12:45;CEST;13:00;CEST;-40,240
27.08.2024;13:00;CEST;13:15;CEST;22,750
27.08.2024;13:15;CEST;13:30;CEST;-18,440
27.08.2024;13:30;CEST;13:45;CEST;-20,370
27.08.2024;13:45;CEST;14:00;CEST;-17,500
27.08.2024;14:00;CEST;14:15;CEST;-25,880
27.08.2024;14:15;CEST;14:30;CEST;-16,290
27.08.2024;14:30;CEST;14:45;CEST;-14,470
27.08.2024;14:45;CEST;15:00;CEST;-1,990
27.08.2024;15:00;CEST;15:15;CEST;-50,980
27.08.2024;15:15;CEST;15:30;CEST;-26,250
27.08.2024;15:30;CEST;15:45;CEST;-9,640
27.08.2024;15:45;CEST;16:00;CEST;28,130
27.08.2024;16:00;CEST;16:15;CEST;-12,210
27.08.2024;16:15;CEST;16:30;CEST;36,310
27.08.2024;16:30;CEST;16:45;CEST;98,550
27.08.2024;16:45;CEST;17:00;CEST;85,500
27.08.2024;17:00;CEST;17:15;CEST;80,550
27.08.2024;17:15;CEST;17:30;CEST;103,960
27.08.2024;17:30;CEST;17:45;CEST;87,690
27.08.2024;17:45;CEST;18:00;CEST;96,830
27.08.2024;18:00;CEST;18:15;CEST;56,800
27.08.2024;18:15;CEST;18:30;CEST;67,700
27.08.2024;18:30;CEST;18:45;CEST;124,240
27.08.2024;18:45;CEST;19:00;CEST;112,520
27.08.2024;19:00;CEST;19:15;CEST;106,580
27.08.2024;19:15;CEST;19:30;CEST;127,560
27.08.2024;19:30;CEST;19:45;CEST;169,280
27.08.2024;19:45;CEST;20:00;CEST;315,570
27.08.2024;20:00;CEST;20:15;CEST;689,980
27.08.2024;20:15;CEST;20:30;CEST;189,160
27.08.2024;20:30;CEST;20:45;CEST;95,880
27.08.2024;20:45;CEST;21:00;CEST;90,700
27.08.2024;21:00;CEST;21:15;CEST;138,840
27.08.2024;21:15;CEST;21:30;CEST;122,810
27.08.2024;21:30;CEST;21:45;CEST;100,990
27.08.2024;21:45;CEST;22:00;CEST;98,380
27.08.2024;22:00;CEST;22:15;CEST;116,540
27.08.2024;22:15;CEST;22:30;CEST;94,260
27.08.2024;22:30;CEST;22:45;CEST;80,980
27.08.2024;22:45;CEST;23:00;CEST;74,600
27.08.2024;23:00;CEST;23:15;CEST;63,410
27.08.2024;23:15;CEST;23:30;CEST;82,780
27.08.2024;23:30;CEST;23:45;CEST;77,990
27.08.2024;23:45;CEST;00:00;CEST;70,200
28.08.2024;00:00;CEST;00:15;CEST;97,040
28.08.2024;00:15;CEST;00:30;CEST;97,860
28.08.2024;00:30;CEST;00:45;CEST;89,090
28.08.2024;00:45;CEST;01:00;CEST;91,280
28.08.2024;01:00;CEST;01:15;CEST;113,160
28.08.2024;01:15;CEST;01:30;CEST;116,080
28.08.2024;01:30;CEST;01:45;CEST;125,840
28.08.2024;01:45;CEST;02:00;CEST;119,010
28.08.2024;02:00;CEST;02:15;CEST;95,100
28.08.2024;02:15;CEST;02:30;CEST;103,430
28.08.2024;02:30;CEST;02:45;CEST;96,750
28.08.2024;02:45;CEST;03:00;CEST;87,020
28.08.2024;03:00;CEST;03:15;CEST;91,260
28.08.2024;03:15;CEST;03:30;CEST;87,620
28.08.2024;03:30;CEST;03:45;CEST;86,760
28.08.2024;03:45;CEST;04:00;CEST;87,680
28.08.2024;04:00;CEST;04:15;CEST;87,650
28.08.2024;04:15;CEST;04:30;CEST;93,080
28.08.2024;04:30;CEST;04:45;CEST;115,400
28.08.2024;04:45;CEST;05:00;CEST;118,160
28.08.2024;05:00;CEST;05:15;CEST;105,570
28.08.2024;05:15;CEST;05:30;CEST;147,490
28.08.2024;05:30;CEST;05:45;CEST;125,010
28.08.2024;05:45;CEST;06:00;CEST;125,990
28.08.2024;06:00;CEST;06:15;CEST;125,310
28.08.2024;06:15;CEST;06:30;CEST;127,140
28.08.2024;06:30;CEST;06:45;CEST;185,940
28.08.2024;06:45;CEST;07:00;CEST;316,970
28.08.2024;07:00;CEST;07:15;CEST;189,930
28.08.2024;07:15;CEST;07:30;CEST;148,410
28.08.2024;07:30;CEST;07:45;CEST;138,810
28.08.2024;07:45;CEST;08:00;CEST;99,990
28.08.2024;08:00;CEST;08:15;CEST;173,830
28.08.2024;08:15;CEST;08:30;CEST;124,100
28.08.2024;08:30;CEST;08:45;CEST;119,110
28.08.2024;08:45;CEST;09:00;CEST;108,510
28.08.2024;09:00;CEST;09:15;CEST;139,060
28.08.2024;09:15;CEST;09:30;CEST;206,700
28.08.2024;09:30;CEST;09:45;CEST;105,850
28.08.2024;09:45;CEST;10:00;CEST;93,630
28.08.2024;10:00;CEST;10:15;CEST;93,430
28.08.2024;10:15;CEST;10:30;CEST;84,400
28.08.2024;10:30;CEST;10:45;CEST;84,930
28.08.2024;10:45;CEST;11:00;CEST;78,950
28.08.2024;11:00;CEST;11:15;CEST;134,990
28.08.2024;11:15;CEST;11:30;CEST;92,530
28.08.2024;11:30;CEST;11:45;CEST;108,170
28.08.2024;11:45;CEST;12:00;CEST;98,570
28.08.2024;12:00;CEST;12:15;CEST;106,840
28.08.2024;12:15;CEST;12:30;CEST;32,740
28.08.2024;12:30;CEST;12:45;CEST;14,530
28.08.2024;12:45;CEST;13:00;CEST;-16,770
28.08.2024;13:00;CEST;13:15;CEST;14,770
28.08.2024;13:15;CEST;13:30;CEST;-11,380
28.08.2024;13:30;CEST;13:45;CEST;-10,670
28.08.2024;13:45;CEST;14:00;CEST;-16,180
28.08.2024;14:00;CEST;14:15;CEST;-0,220
28.08.2024;14:15;CEST;14:30;CEST;-1,950
28.08.2024;14:30;CEST;14:45;CEST;14,530
28.08.2024;14:45;CEST;15:00;CEST;52,060
28.08.2024;15:00;CEST;15:15;CEST;-4,790
28.08.2024;15:15;CEST;15:30;CEST;56,790
28.08.2024;15:30;CEST;15:45;CEST;81,730
28.08.2024;15:45;CEST;16:00;CEST;142,220
28.08.2024;16:00;CEST;16:15;CEST;69,570
28.08.2024;16:15;CEST;16:30;CEST;96,590
28.08.2024;16:30;CEST;16:45;CEST;112,980
28.08.2024;16:45;CEST;17:00;CEST;130,960
28.08.2024;17:00;CEST;17:15;CEST;116,550
28.08.2024;17:15;CEST;17:30;CEST;69,490
28.08.2024;17:30;CEST;17:45;CEST;94,630
28.08.2024;17:45;CEST;18:00;CEST;99,050
28.08.2024;18:00;CEST;18:15;CEST;80,580
28.08.2024;18:15;CEST;18:30;CEST;118,200
28.08.2024;18:30;CEST;18:45;CEST;117,440
28.08.2024;18:45;CEST;19:00;CEST;136,520
28.08.2024;19:00;CEST;19:15;CEST;126,440
28.08.2024;19:15;CEST;19:30;CEST;134,670
28.08.2024;19:30;CEST;19:45;CEST;444,090
28.08.2024;19:45;CEST;20:00;CEST;931,730
28.08.2024;20:00;CEST;20:15;CEST;2655,920
28.08.2024;20:15;CEST;20:30;CEST;776,000
28.08.2024;20:30;CEST;20:45;CEST;290,040
28.08.2024;20:45;CEST;21:00;CEST;126,480
28.08.2024;21:00;CEST;21:15;CEST;131,770
28.08.2024;21:15;CEST;21:30;CEST;295,870
28.08.2024;21:30;CEST;21:45;CEST;142,450
28.08.2024;21:45;CEST;22:00;CEST;107,120
28.08.2024;22:00;CEST;22:15;CEST;109,320
28.08.2024;22:15;CEST;22:30;CEST;103,610
28.08.2024;22:30;CEST;22:45;CEST;106,280
28.08.2024;22:45;CEST;23:00;CEST;87,170
28.08.2024;23:00;CEST;23:15;CEST;104,460
28.08.2024;23:15;CEST;23:30;CEST;96,270
28.08.2024;23:30;CEST;23:45;CEST;91,040
28.08.2024;23:45;CEST;00:00;CEST;83,040
29.08.2024;00:00;CEST;00:15;CEST;113,350
29.08.2024;00:15;CEST;00:30;CEST;135,340
29.08.2024;00:30;CEST;00:45;CEST;94,250
29.08.2024;00:45;CEST;01:00;CEST;92,750
29.08.2024;01:00;CEST;01:15;CEST;82,450
29.08.2024;01:15;CEST;01:30;CEST;84,270
29.08.2024;01:30;CEST;01:45;CEST;83,830
29.08.2024;01:45;CEST;02:00;CEST;88,810
29.08.2024;02:00;CEST;02:15;CEST;40,250
29.08.2024;02:15;CEST;02:30;CEST;82,240
29.08.2024;02:30;CEST;02:45;CEST;84,760
29.08.2024;02:45;CEST;03:00;CEST;89,290
29.08.2024;03:00;CEST;03:15;CEST;87,470
29.08.2024;03:15;CEST;03:30;CEST;94,860
29.08.2024;03:30;CEST;03:45;CEST;126,020
29.08.2024;03:45;CEST;04:00;CEST;101,850
29.08.2024;04:00;CEST;04:15;CEST;90,150
29.08.2024;04:15;CEST;04:30;CEST;99,610
29.08.2024;04:30;CEST;04:45;CEST;96,440
29.08.2024;04:45;CEST;05:00;CEST;95,640
29.08.2024;05:00;CEST;05:15;CEST;92,480
29.08.2024;05:15;CEST;05:30;CEST;110,640
29.08.2024;05:30;CEST;05:45;CEST;124,390
29.08.2024;05:45;CEST;06:00;CEST;117,520
29.08.2024;06:00;CEST;06:15;CEST;102,920
29.08.2024;06:15;CEST;06:30;CEST;137,600
29.08.2024;06:30;CEST;06:45;CEST;152,420
29.08.2024;06:45;CEST;07:00;CEST;209,520
29.08.2024;07:00;CEST;07:15;CEST;146,100
29.08.2024;07:15;CEST;07:30;CEST;137,930
29.08.2024;07:30;CEST;07:45;CEST;156,510
29.08.2024;07:45;CEST;08:00;CEST;128,130
29.08.2024;08:00;CEST;08:15;CEST;144,580
29.08.2024;08:15;CEST;08:30;CEST;143,540
29.08.2024;08:30;CEST;08:45;CEST;95,820
29.08.2024;08:45;CEST;09:00;CEST;78,040
29.08.2024;09:00;CEST;09:15;CEST;147,970
29.08.2024;09:15;CEST;09:30;CEST;121,310
29.08.2024;09:30;CEST;09:45;CEST;105,050
29.08.2024;09:45;CEST;10:00;CEST;86,720
29.08.2024;10:00;CEST;10:15;CEST;119,690
29.08.2024;10:15;CEST;10:30;CEST;107,870
29.08.2024;10:30;CEST;10:45;CEST;100,810
29.08.2024;10:45;CEST;11:00;CEST;102,240
29.08.2024;11:00;CEST;11:15;CEST;130,230
29.08.2024;11:15;CEST;11:30;CEST;97,900
29.08.2024;11:30;CEST;11:45;CEST;77,620
29.08.2024;11:45;CEST;12:00;CEST;79,830
29.08.2024;12:00;CEST;12:15;CEST;92,140
29.08.2024;12:15;CEST;12:30;CEST;83,020
29.08.2024;12:30;CEST;12:45;CEST;79,780
29.08.2024;12:45;CEST;13:00;CEST;45,280
29.08.2024;13:00;CEST;13:15;CEST;47,450
29.08.2024;13:15;CEST;13:30;CEST;65,760
29.08.2024;13:30;CEST;13:45;CEST;-12,610
29.08.2024;13:45;CEST;14:00;CEST;-1,820
29.08.2024;14:00;CEST;14:15;CEST;13,640
29.08.2024;14:15;CEST;14:30;CEST;88,040
29.08.2024;14:30;CEST;14:45;CEST;80,220
29.08.2024;14:45;CEST;15:00;CEST;101,370
29.08.2024;15:00;CEST;15:15;CEST;71,710
29.08.2024;15:15;CEST;15:30;CEST;101,520
29.08.2024;15:30;CEST;15:45;CEST;86,400
29.08.2024;15:45;CEST;16:00;CEST;99,730
29.08.2024;16:00;CEST;16:15;CEST;76,400
29.08.2024;16:15;CEST;16:30;CEST;56,080
29.08.2024;16:30;CEST;16:45;CEST;96,650
29.08.2024;16:45;CEST;17:00;CEST;131,780
29.08.2024;17:00;CEST;17:15;CEST;86,830
29.08.2024;17:15;CEST;17:30;CEST;107,860
29.08.2024;17:30;CEST;17:45;CEST;119,160
29.08.2024;17:45;CEST;18:00;CEST;157,500
29.08.2024;18:00;CEST;18:15;CEST;104,350
29.08.2024;18:15;CEST;18:30;CEST;135,730
29.08.2024;18:30;CEST;18:45;CEST;139,960
29.08.2024;18:45;CEST;19:00;CEST;231,230
29.08.2024;19:00;CEST;19:15;CEST;87,730
29.08.2024;19:15;CEST;19:30;CEST;199,790
29.08.2024;19:30;CEST;19:45;CEST;409,060
29.08.2024;19:45;CEST;20:00;CEST;773,380
29.08.2024;20:00;CEST;20:15;CEST;406,490
29.08.2024;20:15;CEST;20:30;CEST;460,330
29.08.2024;20:30;CEST;20:45;CEST;517,390
29.08.2024;20:45;CEST;21:00;CEST;892,180
29.08.2024;21:00;CEST;21:15;CEST;777,150
29.08.2024;21:15;CEST;21:30;CEST;481,200
29.08.2024;21:30;CEST;21:45;CEST;269,740
29.08.2024;21:45;CEST;22:00;CEST;188,640
29.08.2024;22:00;CEST;22:15;CEST;250,780
29.08.2024;22:15;CEST;22:30;CEST;173,930
29.08.2024;22:30;CEST;22:45;CEST;157,680
29.08.2024;22:45;CEST;23:00;CEST;145,370
29.08.2024;23:00;CEST;23:15;CEST;137,630
29.08.2024;23:15;CEST;23:30;CEST;109,330
29.08.2024;23:30;CEST;23:45;CEST;153,950
29.08.2024;23:45;CEST;00:00;CEST;116,810
30.08.2024;00:00;CEST;00:15;CEST;133,920
30.08.2024;00:15;CEST;00:30;CEST;131,910
30.08.2024;00:30;CEST;00:45;CEST;153,370
30.08.2024;00:45;CEST;01:00;CEST;130,460
30.08.2024;01:00;CEST;01:15;CEST;130,420
30.08.2024;01:15;CEST;01:30;CEST;121,760
30.08.2024;01:30;CEST;01:45;CEST;105,430
30.08.2024;01:45;CEST;02:00;CEST;112,240
30.08.2024;02:00;CEST;02:15;CEST;101,010
30.08.2024;02:15;CEST;02:30;CEST;95,570
30.08.2024;02:30;CEST;02:45;CEST;104,890
30.08.2024;02:45;CEST;03:00;CEST;111,870
30.08.2024;03:00;CEST;03:15;CEST;101,370
30.08.2024;03:15;CEST;03:30;CEST;98,950
30.08.2024;03:30;CEST;03:45;CEST;99,130
30.08.2024;03:45;CEST;04:00;CEST;100,990
30.08.2024;04:00;CEST;04:15;CEST;107,360
30.08.2024;04:15;CEST;04:30;CEST;106,330
30.08.2024;04:30;CEST;04:45;CEST;131,460
30.08.2024;04:45;CEST;05:00;CEST;120,800
30.08.2024;05:00;CEST;05:15;CEST;108,070
30.08.2024;05:15;CEST;05:30;CEST;119,030
30.08.2024;05:30;CEST;05:45;CEST;132,860
30.08.2024;05:45;CEST;06:00;CEST;143,250
30.08.2024;06:00;CEST;06:15;CEST;110,590
30.08.2024;06:15;CEST;06:30;CEST;118,370
30.08.2024;06:30;CEST;06:45;CEST;126,960
30.08.2024;06:45;CEST;07:00;CEST;136,580
30.08.2024;07:00;CEST;07:15;CEST;124,920
30.08.2024;07:15;CEST;07:30;CEST;111,350
30.08.2024;07:30;CEST;07:45;CEST;101,520
30.08.2024;07:45;CEST;08:00;CEST;94,830
30.08.2024;08:00;CEST;08:15;CEST;109,190
30.08.2024;08:15;CEST;08:30;CEST;96,170
30.08.2024;08:30;CEST;08:45;CEST;91,330
30.08.2024;08:45;CEST;09:00;CEST;81,980
30.08.2024;09:00;CEST;09:15;CEST;111,310
30.08.2024;09:15;CEST;09:30;CEST;126,610
30.08.2024;09:30;CEST;09:45;CEST;105,600
30.08.2024;09:45;CEST;10:00;CEST;104,350
30.08.2024;10:00;CEST;10:15;CEST;112,320
30.08.2024;10:15;CEST;10:30;CEST;81,740
30.08.2024;10:30;CEST;10:45;CEST;88,970
30.08.2024;10:45;CEST;11:00;CEST;88,920
30.08.2024;11:00;CEST;11:15;CEST;101,010
30.08.2024;11:15;CEST;11:30;CEST;80,430
30.08.2024;11:30;CEST;11:45;CEST;115,690
30.08.2024;11:45;CEST;12:00;CEST;115,790
30.08.2024;12:00;CEST;12:15;CEST;127,360
30.08.2024;12:15;CEST;12:30;CEST;111,750
30.08.2024;12:30;CEST;12:45;CEST;114,440
30.08.2024;12:45;CEST;13:00;CEST;126,200
30.08.2024;13:00;CEST;13:15;CEST;109,590
30.08.2024;13:15;CEST;13:30;CEST;97,890
30.08.2024;13:30;CEST;13:45;CEST;92,580
30.08.2024;13:45;CEST;14:00;CEST;92,720
30.08.2024;14:00;CEST;14:15;CEST;83,370
30.08.2024;14:15;CEST;14:30;CEST;82,570
30.08.2024;14:30;CEST;14:45;CEST;101,440
30.08.2024;14:45;CEST;15:00;CEST;108,380
30.08.2024;15:00;CEST;15:15;CEST;81,460
30.08.2024;15:15;CEST;15:30;CEST;74,820
30.08.2024;15:30;CEST;15:45;CEST;71,700
30.08.2024;15:45;CEST;16:00;CEST;79,810
30.08.2024;16:00;CEST;16:15;CEST;28,780
30.08.2024;16:15;CEST;16:30;CEST;70,670
30.08.2024;16:30;CEST;16:45;CEST;77,540
30.08.2024;16:45;CEST;17:00;CEST;95,000
30.08.2024;17:00;CEST;17:15;CEST;68,700
30.08.2024;17:15;CEST;17:30;CEST;73,610
30.08.2024;17:30;CEST;17:45;CEST;113,310
30.08.2024;17:45;CEST;18:00;CEST;114,910
30.08.2024;18:00;CEST;18:15;CEST;111,980
30.08.2024;18:15;CEST;18:30;CEST;106,060
30.08.2024;18:30;CEST;18:45;CEST;107,660
30.08.2024;18:45;CEST;19:00;CEST;106,880
30.08.2024;19:00;CEST;19:15;CEST;85,960
30.08.2024;19:15;CEST;19:30;CEST;98,650
30.08.2024;19:30;CEST;19:45;CEST;112,140
30.08.2024;19:45;CEST;20:00;CEST;113,630
30.08.2024;20:00;CEST;20:15;CEST;96,110
30.08.2024;20:15;CEST;20:30;CEST;96,920
30.08.2024;20:30;CEST;20:45;CEST;101,730
30.08.2024;20:45;CEST;21:00;CEST;102,580
30.08.2024;21:00;CEST;21:15;CEST;111,590
30.08.2024;21:15;CEST;21:30;CEST;107,740
30.08.2024;21:30;CEST;21:45;CEST;100,020
30.08.2024;21:45;CEST;22:00;CEST;93,190
30.08.2024;22:00;CEST;22:15;CEST;106,400
30.08.2024;22:15;CEST;22:30;CEST;107,170
30.08.2024;22:30;CEST;22:45;CEST;97,540
30.08.2024;22:45;CEST;23:00;CEST;97,990
30.08.2024;23:00;CEST;23:15;CEST;92,980
