Datum;Zeitzone;von;bis;Einheit;AEP Modul 1;AEP Modul 2;AEP Modul 3
04.01.2024;CET;16:15;16:30;EUR/MWh;141,43;110,07;N.E.
04.01.2024;CET;16:30;16:45;EUR/MWh;148,81;145,74;N.E.
04.01.2024;CET;16:45;17:00;EUR/MWh;140,49;135,08;N.E.
04.01.2024;CET;17:00;17:15;EUR/MWh;72,74;95,50;N.E.
04.01.2024;CET;17:15;17:30;EUR/MWh;146,25;117,89;N.E.
04.01.2024;CET;17:30;17:45;EUR/MWh;173,44;188,90;N.E.
04.01.2024;CET;17:45;18:00;EUR/MWh;160,80;181,50;N.E.
04.01.2024;CET;18:00;18:15;EUR/MWh;68,95;190,83;N.E.
04.01.2024;CET;18:15;18:30;EUR/MWh;71,23;174,90;N.E.
04.01.2024;CET;18:30;18:45;EUR/MWh;66,93;133,33;N.E.
04.01.2024;CET;18:45;19:00;EUR/MWh;67,34;82,68;N.E.
04.01.2024;CET;19:00;19:15;EUR/MWh;160,43;104,54;N.E.
04.01.2024;CET;19:15;19:30;EUR/MWh;72,56;97,08;N.E.
04.01.2024;CET;19:30;19:45;EUR/MWh;77,10;91,22;N.E.
04.01.2024;CET;19:45;20:00;EUR/MWh;41,31;81,58;N.E.
04.01.2024;CET;20:00;20:15;EUR/MWh;55,68;70,25;N.E.
04.01.2024;CET;20:15;20:30;EUR/MWh;64,53;64,27;N.E.
04.01.2024;CET;20:30;20:45;EUR/MWh;103,39;63,17;N.E.
04.01.2024;CET;20:45;21:00;EUR/MWh;79,76;67,65;N.E.
04.01.2024;CET;21:00;21:15;EUR/MWh;124,44;92,58;N.E.
04.01.2024;CET;21:15;21:30;EUR/MWh;131,63;93,69;N.E.
04.01.2024;CET;21:30;21:45;EUR/MWh;114,05;90,28;N.E.
04.01.2024;CET;21:45;22:00;EUR/MWh;97,03;78,18;N.E.
04.01.2024;CET;22:00;22:15;EUR/MWh;117,19;100,76;N.E.
04.01.2024;CET;22:15;22:30;EUR/MWh;25,31;68,34;N.E.
04.01.2024;CET;22:30;22:45;EUR/MWh;69,80;68,02;N.E.
04.01.2024;CET;22:45;23:00;EUR/MWh;119,78;63,47;N.E.
04.01.2024;CET;23:00;23:15;EUR/MWh;130,69;101,55;N.E.
04.01.2024;CET;23:15;23:30;EUR/MWh;131,57;106,54;N.E.
04.01.2024;CET;23:30;23:45;EUR/MWh;132,09;91,55;N.E.
04.01.2024;CET;23:45;00:00;EUR/MWh;123,95;91,03;N.E.
05.01.2024;CET;00:00;00:15;EUR/MWh;129,54;146,14;N.E.
05.01.2024;CET;00:15;00:30;EUR/MWh;156,25;130,50;N.E.
05.01.2024;CET;00:30;00:45;EUR/MWh;136,13;95,32;N.E.
05.01.2024;CET;00:45;01:00;EUR/MWh;96,25;78,60;N.E.
05.01.2024;CET;01:00;01:15;EUR/MWh;130,21;118,58;N.E.
05.01.2024;CET;01:15;01:30;EUR/MWh;126,20;101,28;N.E.
05.01.2024;CET;01:30;01:45;EUR/MWh;93,44;93,53;N.E.
05.01.2024;CET;01:45;02:00;EUR/MWh;94,85;78,32;N.E.
05.01.2024;CET;02:00;02:15;EUR/MWh;27,14;94,57;N.E.
05.01.2024;CET;02:15;02:30;EUR/MWh;-74,06;88,32;N.E.
05.01.2024;CET;02:30;02:45;EUR/MWh;-68,52;69,56;N.E.
05.01.2024;CET;02:45;03:00;EUR/MWh;-25,00;51,32;N.E.
05.01.2024;CET;03:00;03:15;EUR/MWh;56,10;72,81;N.E.
05.01.2024;CET;03:15;03:30;EUR/MWh;26,56;60,94;N.E.
05.01.2024;CET;03:30;03:45;EUR/MWh;15,40;57,85;N.E.
05.01.2024;CET;03:45;04:00;EUR/MWh;-4,76;49,28;N.E.
05.01.2024;CET;04:00;04:15;EUR/MWh;147,84;67,64;N.E.
05.01.2024;CET;04:15;04:30;EUR/MWh;149,14;58,33;N.E.
05.01.2024;CET;04:30;04:45;EUR/MWh;154,63;66,66;N.E.
05.01.2024;CET;04:45;05:00;EUR/MWh;152,71;66,11;N.E.
05.01.2024;CET;05:00;05:15;EUR/MWh;127,23;83,92;N.E.
05.01.2024;CET;05:15;05:30;EUR/MWh;98,25;88,23;N.E.
05.01.2024;CET;05:30;05:45;EUR/MWh;116,00;92,09;N.E.
05.01.2024;CET;05:45;06:00;EUR/MWh;-46,86;86,79;N.E.
05.01.2024;CET;06:00;06:15;EUR/MWh;-81,48;71,24;N.E.
05.01.2024;CET;06:15;06:30;EUR/MWh;-79,60;61,35;N.E.
05.01.2024;CET;06:30;06:45;EUR/MWh;-54,36;67,62;N.E.
05.01.2024;CET;06:45;07:00;EUR/MWh;64,12;62,47;N.E.
05.01.2024;CET;07:00;07:15;EUR/MWh;108,74;92,59;N.E.
05.01.2024;CET;07:15;07:30;EUR/MWh;130,92;82,85;N.E.
05.01.2024;CET;07:30;07:45;EUR/MWh;55,16;82,86;N.E.
05.01.2024;CET;07:45;08:00;EUR/MWh;17,37;101,76;N.E.
05.01.2024;CET;08:00;08:15;EUR/MWh;36,55;73,97;N.E.
05.01.2024;CET;08:15;08:30;EUR/MWh;37,82;61,21;N.E.
05.01.2024;CET;08:30;08:45;EUR/MWh;60,82;46,72;N.E.
05.01.2024;CET;08:45;09:00;EUR/MWh;55,34;62,50;N.E.
05.01.2024;CET;09:00;09:15;EUR/MWh;145,80;111,31;N.E.
05.01.2024;CET;09:15;09:30;EUR/MWh;139,10;106,86;N.E.
05.01.2024;CET;09:30;09:45;EUR/MWh;43,71;82,32;N.E.
05.01.2024;CET;09:45;10:00;EUR/MWh;66,45;83,33;N.E.
05.01.2024;CET;10:00;10:15;EUR/MWh;146,44;106,10;N.E.
05.01.2024;CET;10:15;10:30;EUR/MWh;35,36;68,15;N.E.
05.01.2024;CET;10:30;10:45;EUR/MWh;42,56;56,22;N.E.
05.01.2024;CET;10:45;11:00;EUR/MWh;27,66;47,35;N.E.
05.01.2024;CET;11:00;11:15;EUR/MWh;112,17;86,35;N.E.
05.01.2024;CET;11:15;11:30;EUR/MWh;124,88;72,85;N.E.
05.01.2024;CET;11:30;11:45;EUR/MWh;101,42;94,24;N.E.
05.01.2024;CET;11:45;12:00;EUR/MWh;37,54;83,85;N.E.
05.01.2024;CET;12:00;12:15;EUR/MWh;48,80;82,78;N.E.
05.01.2024;CET;12:15;12:30;EUR/MWh;43,70;78,77;N.E.
05.01.2024;CET;12:30;12:45;EUR/MWh;110,19;85,51;N.E.
05.01.2024;CET;12:45;13:00;EUR/MWh;112,69;94,06;N.E.
05.01.2024;CET;13:00;13:15;EUR/MWh;101,68;112,30;N.E.
05.01.2024;CET;13:15;13:30;EUR/MWh;112,50;133,88;N.E.
05.01.2024;CET;13:30;13:45;EUR/MWh;128,46;135,18;N.E.
05.01.2024;CET;13:45;14:00;EUR/MWh;126,78;131,55;N.E.
05.01.2024;CET;14:00;14:15;EUR/MWh;45,50;99,95;N.E.
05.01.2024;CET;14:15;14:30;EUR/MWh;46,03;100,49;N.E.
05.01.2024;CET;14:30;14:45;EUR/MWh;137,26;108,83;N.E.
05.01.2024;CET;14:45;15:00;EUR/MWh;133,90;107,86;N.E.
05.01.2024;CET;15:00;15:15;EUR/MWh;75,87;75,12;N.E.
05.01.2024;CET;15:15;15:30;EUR/MWh;77,07;97,15;N.E.
05.01.2024;CET;15:30;15:45;EUR/MWh;106,46;114,85;N.E.
05.01.2024;CET;15:45;16:00;EUR/MWh;129,45;134,05;N.E.
05.01.2024;CET;16:00;16:15;EUR/MWh;151,57;138,71;N.E.
05.01.2024;CET;16:15;16:30;EUR/MWh;151,35;152,16;N.E.
05.01.2024;CET;16:30;16:45;EUR/MWh;150,49;172,63;N.E.
05.01.2024;CET;16:45;17:00;EUR/MWh;150,75;154,99;N.E.
05.01.2024;CET;17:00;17:15;EUR/MWh;148,08;131,31;N.E.
05.01.2024;CET;17:15;17:30;EUR/MWh;147,68;124,26;N.E.
05.01.2024;CET;17:30;17:45;EUR/MWh;132,49;117,19;N.E.
05.01.2024;CET;17:45;18:00;EUR/MWh;130,15;118,63;N.E.
05.01.2024;CET;18:00;18:15;EUR/MWh;137,44;120,75;N.E.
05.01.2024;CET;18:15;18:30;EUR/MWh;140,80;114,68;N.E.
05.01.2024;CET;18:30;18:45;EUR/MWh;132,74;109,13;N.E.
05.01.2024;CET;18:45;19:00;EUR/MWh;56,68;76,48;N.E.
05.01.2024;CET;19:00;19:15;EUR/MWh;122,06;144,99;N.E.
05.01.2024;CET;19:15;19:30;EUR/MWh;120,81;122,33;N.E.
05.01.2024;CET;19:30;19:45;EUR/MWh;123,97;96,24;N.E.
05.01.2024;CET;19:45;20:00;EUR/MWh;120,46;91,77;N.E.
05.01.2024;CET;20:00;20:15;EUR/MWh;31,08;104,65;N.E.
05.01.2024;CET;20:15;20:30;EUR/MWh;103,07;111,22;N.E.
05.01.2024;CET;20:30;20:45;EUR/MWh;117,14;87,78;N.E.
05.01.2024;CET;20:45;21:00;EUR/MWh;115,63;87,44;N.E.
05.01.2024;CET;21:00;21:15;EUR/MWh;124,35;122,88;N.E.
05.01.2024;CET;21:15;21:30;EUR/MWh;121,98;102,96;N.E.
05.01.2024;CET;21:30;21:45;EUR/MWh;103,07;97,24;N.E.
05.01.2024;CET;21:45;22:00;EUR/MWh;29,67;75,19;N.E.
05.01.2024;CET;22:00;22:15;EUR/MWh;51,33;98,04;N.E.
05.01.2024;CET;22:15;22:30;EUR/MWh;61,36;77,89;N.E.
05.01.2024;CET;22:30;22:45;EUR/MWh;116,85;101,25;N.E.
05.01.2024;CET;22:45;23:00;EUR/MWh;103,07;92,00;N.E.
05.01.2024;CET;23:00;23:15;EUR/MWh;128,74;107,95;N.E.
05.01.2024;CET;23:15;23:30;EUR/MWh;124,89;135,69;N.E.
05.01.2024;CET;23:30;23:45;EUR/MWh;109,50;121,85;N.E.
05.01.2024;CET;23:45;00:00;EUR/MWh;103,07;126,93;N.E.
06.01.2024;CET;00:00;00:15;EUR/MWh;106,76;147,21;N.E.
06.01.2024;CET;00:15;00:30;EUR/MWh;100,63;151,40;N.E.
06.01.2024;CET;00:30;00:45;EUR/MWh;86,08;127,15;N.E.
06.01.2024;CET;00:45;01:00;EUR/MWh;84,64;124,13;N.E.
06.01.2024;CET;01:00;01:15;EUR/MWh;118,92;107,61;N.E.
06.01.2024;CET;01:15;01:30;EUR/MWh;124,38;120,23;N.E.
06.01.2024;CET;01:30;01:45;EUR/MWh;94,22;129,18;N.E.
06.01.2024;CET;01:45;02:00;EUR/MWh;107,72;101,96;N.E.
06.01.2024;CET;02:00;02:15;EUR/MWh;34,75;91,95;N.E.
06.01.2024;CET;02:15;02:30;EUR/MWh;35,07;82,95;N.E.
06.01.2024;CET;02:30;02:45;EUR/MWh;35,58;92,40;N.E.
06.01.2024;CET;02:45;03:00;EUR/MWh;83,90;95,68;N.E.
06.01.2024;CET;03:00;03:15;EUR/MWh;125,19;109,10;N.E.
06.01.2024;CET;03:15;03:30;EUR/MWh;91,31;97,26;N.E.
06.01.2024;CET;03:30;03:45;EUR/MWh;89,77;121,91;N.E.
06.01.2024;CET;03:45;04:00;EUR/MWh;109,23;124,49;N.E.
06.01.2024;CET;04:00;04:15;EUR/MWh;119,94;108,20;N.E.
06.01.2024;CET;04:15;04:30;EUR/MWh;110,26;118,55;N.E.
06.01.2024;CET;04:30;04:45;EUR/MWh;109,18;136,37;N.E.
06.01.2024;CET;04:45;05:00;EUR/MWh;108,09;137,02;N.E.
06.01.2024;CET;05:00;05:15;EUR/MWh;110,12;92,77;N.E.
06.01.2024;CET;05:15;05:30;EUR/MWh;106,08;89,11;N.E.
06.01.2024;CET;05:30;05:45;EUR/MWh;106,95;112,14;N.E.
06.01.2024;CET;05:45;06:00;EUR/MWh;96,52;93,19;N.E.
06.01.2024;CET;06:00;06:15;EUR/MWh;39,33;57,95;N.E.
06.01.2024;CET;06:15;06:30;EUR/MWh;39,20;69,27;N.E.
06.01.2024;CET;06:30;06:45;EUR/MWh;39,51;98,33;N.E.
06.01.2024;CET;06:45;07:00;EUR/MWh;96,90;96,06;N.E.
06.01.2024;CET;07:00;07:15;EUR/MWh;105,00;83,11;N.E.
06.01.2024;CET;07:15;07:30;EUR/MWh;106,62;88,30;N.E.
06.01.2024;CET;07:30;07:45;EUR/MWh;40,29;94,07;N.E.
06.01.2024;CET;07:45;08:00;EUR/MWh;40,64;115,32;N.E.
06.01.2024;CET;08:00;08:15;EUR/MWh;42,22;75,04;N.E.
06.01.2024;CET;08:15;08:30;EUR/MWh;41,87;86,93;N.E.
06.01.2024;CET;08:30;08:45;EUR/MWh;45,84;75,90;N.E.
06.01.2024;CET;08:45;09:00;EUR/MWh;43,21;83,40;N.E.
06.01.2024;CET;09:00;09:15;EUR/MWh;40,91;52,24;N.E.
06.01.2024;CET;09:15;09:30;EUR/MWh;44,23;54,11;N.E.
06.01.2024;CET;09:30;09:45;EUR/MWh;45,01;49,79;N.E.
06.01.2024;CET;09:45;10:00;EUR/MWh;55,34;58,13;N.E.
06.01.2024;CET;10:00;10:15;EUR/MWh;115,32;74,39;N.E.
06.01.2024;CET;10:15;10:30;EUR/MWh;114,95;97,02;N.E.
06.01.2024;CET;10:30;10:45;EUR/MWh;124,29;120,96;N.E.
06.01.2024;CET;10:45;11:00;EUR/MWh;116,14;126,01;N.E.
06.01.2024;CET;11:00;11:15;EUR/MWh;115,35;117,47;N.E.
06.01.2024;CET;11:15;11:30;EUR/MWh;44,32;92,90;N.E.
06.01.2024;CET;11:30;11:45;EUR/MWh;45,96;113,16;N.E.
06.01.2024;CET;11:45;12:00;EUR/MWh;46,59;97,89;N.E.
06.01.2024;CET;12:00;12:15;EUR/MWh;54,15;79,93;N.E.
06.01.2024;CET;12:15;12:30;EUR/MWh;55,00;78,65;N.E.
06.01.2024;CET;12:30;12:45;EUR/MWh;55,34;81,57;N.E.
06.01.2024;CET;12:45;13:00;EUR/MWh;51,22;75,74;N.E.
06.01.2024;CET;13:00;13:15;EUR/MWh;114,99;123,14;N.E.
06.01.2024;CET;13:15;13:30;EUR/MWh;112,75;120,44;N.E.
06.01.2024;CET;13:30;13:45;EUR/MWh;108,92;135,39;N.E.
06.01.2024;CET;13:45;14:00;EUR/MWh;107,41;152,44;N.E.
06.01.2024;CET;14:00;14:15;EUR/MWh;112,34;147,83;N.E.
06.01.2024;CET;14:15;14:30;EUR/MWh;121,11;145,84;N.E.
06.01.2024;CET;14:30;14:45;EUR/MWh;127,08;135,78;N.E.
06.01.2024;CET;14:45;15:00;EUR/MWh;125,26;138,15;N.E.
06.01.2024;CET;15:00;15:15;EUR/MWh;118,54;88,18;N.E.
06.01.2024;CET;15:15;15:30;EUR/MWh;123,28;116,06;N.E.
06.01.2024;CET;15:30;15:45;EUR/MWh;123,96;115,63;N.E.
06.01.2024;CET;15:45;16:00;EUR/MWh;120,53;132,51;N.E.
06.01.2024;CET;16:00;16:15;EUR/MWh;124,61;105,78;N.E.
06.01.2024;CET;16:15;16:30;EUR/MWh;121,84;177,49;N.E.
06.01.2024;CET;16:30;16:45;EUR/MWh;123,11;142,82;N.E.
06.01.2024;CET;16:45;17:00;EUR/MWh;128,74;153,71;N.E.
06.01.2024;CET;17:00;17:15;EUR/MWh;50,02;112,35;N.E.
06.01.2024;CET;17:15;17:30;EUR/MWh;121,78;108,61;N.E.
06.01.2024;CET;17:30;17:45;EUR/MWh;127,45;129,21;N.E.
06.01.2024;CET;17:45;18:00;EUR/MWh;139,45;126,47;N.E.
06.01.2024;CET;18:00;18:15;EUR/MWh;137,30;178,24;N.E.
06.01.2024;CET;18:15;18:30;EUR/MWh;158,40;208,79;N.E.
06.01.2024;CET;18:30;18:45;EUR/MWh;166,34;191,77;N.E.
06.01.2024;CET;18:45;19:00;EUR/MWh;38,02;126,80;N.E.
06.01.2024;CET;19:00;19:15;EUR/MWh;45,77;140,76;N.E.
06.01.2024;CET;19:15;19:30;EUR/MWh;18,11;100,28;N.E.
06.01.2024;CET;19:30;19:45;EUR/MWh;11,45;109,11;N.E.
06.01.2024;CET;19:45;20:00;EUR/MWh;31,07;77,59;N.E.
06.01.2024;CET;20:00;20:15;EUR/MWh;161,08;92,31;N.E.
06.01.2024;CET;20:15;20:30;EUR/MWh;171,58;88,33;N.E.
06.01.2024;CET;20:30;20:45;EUR/MWh;8,00;84,13;N.E.
06.01.2024;CET;20:45;21:00;EUR/MWh;10,29;70,28;N.E.
06.01.2024;CET;21:00;21:15;EUR/MWh;111,19;141,49;N.E.
06.01.2024;CET;21:15;21:30;EUR/MWh;118,39;123,57;N.E.
06.01.2024;CET;21:30;21:45;EUR/MWh;120,52;123,47;N.E.
06.01.2024;CET;21:45;22:00;EUR/MWh;108,63;95,12;N.E.
06.01.2024;CET;22:00;22:15;EUR/MWh;119,96;115,36;N.E.
06.01.2024;CET;22:15;22:30;EUR/MWh;111,11;103,74;N.E.
06.01.2024;CET;22:30;22:45;EUR/MWh;123,67;131,34;N.E.
06.01.2024;CET;22:45;23:00;EUR/MWh;113,12;103,06;N.E.
06.01.2024;CET;23:00;23:15;EUR/MWh;132,28;122,46;N.E.
06.01.2024;CET;23:15;23:30;EUR/MWh;117,88;118,76;N.E.
06.01.2024;CET;23:30;23:45;EUR/MWh;118,29;138,05;N.E.
06.01.2024;CET;23:45;00:00;EUR/MWh;104,00;116,07;N.E.
07.01.2024;CET;00:00;00:15;EUR/MWh;17,67;79,19;N.E.
07.01.2024;CET;00:15;00:30;EUR/MWh;10,84;70,38;N.E.
07.01.2024;CET;00:30;00:45;EUR/MWh;9,90;66,91;N.E.
07.01.2024;CET;00:45;01:00;EUR/MWh;10,77;80,56;N.E.
07.01.2024;CET;01:00;01:15;EUR/MWh;16,51;80,24;N.E.
07.01.2024;CET;01:15;01:30;EUR/MWh;14,26;93,84;N.E.
07.01.2024;CET;01:30;01:45;EUR/MWh;10,26;81,61;N.E.
07.01.2024;CET;01:45;02:00;EUR/MWh;104,00;89,46;N.E.
07.01.2024;CET;02:00;02:15;EUR/MWh;121,48;110,79;N.E.
07.01.2024;CET;02:15;02:30;EUR/MWh;116,10;123,92;N.E.
07.01.2024;CET;02:30;02:45;EUR/MWh;17,08;91,13;N.E.
07.01.2024;CET;02:45;03:00;EUR/MWh;25,78;101,81;N.E.
07.01.2024;CET;03:00;03:15;EUR/MWh;13,45;78,80;N.E.
07.01.2024;CET;03:15;03:30;EUR/MWh;113,87;87,12;N.E.
07.01.2024;CET;03:30;03:45;EUR/MWh;122,74;85,33;N.E.
07.01.2024;CET;03:45;04:00;EUR/MWh;118,21;78,76;N.E.
07.01.2024;CET;04:00;04:15;EUR/MWh;20,03;88,57;N.E.
07.01.2024;CET;04:15;04:30;EUR/MWh;19,99;65,89;N.E.
07.01.2024;CET;04:30;04:45;EUR/MWh;53,07;69,55;N.E.
07.01.2024;CET;04:45;05:00;EUR/MWh;20,66;69,81;N.E.
07.01.2024;CET;05:00;05:15;EUR/MWh;4,91;75,99;N.E.
07.01.2024;CET;05:15;05:30;EUR/MWh;6,43;75,31;N.E.
07.01.2024;CET;05:30;05:45;EUR/MWh;35,50;75,13;N.E.
07.01.2024;CET;05:45;06:00;EUR/MWh;12,04;69,25;N.E.
07.01.2024;CET;06:00;06:15;EUR/MWh;2,80;60,44;N.E.
07.01.2024;CET;06:15;06:30;EUR/MWh;29,32;52,06;N.E.
07.01.2024;CET;06:30;06:45;EUR/MWh;21,02;56,24;N.E.
07.01.2024;CET;06:45;07:00;EUR/MWh;24,89;67,02;N.E.
07.01.2024;CET;07:00;07:15;EUR/MWh;115,00;58,94;N.E.
07.01.2024;CET;07:15;07:30;EUR/MWh;114,62;66,04;N.E.
07.01.2024;CET;07:30;07:45;EUR/MWh;118,78;82,85;N.E.
07.01.2024;CET;07:45;08:00;EUR/MWh;121,93;86,44;N.E.
07.01.2024;CET;08:00;08:15;EUR/MWh;107,99;69,21;N.E.
07.01.2024;CET;08:15;08:30;EUR/MWh;114,60;96,85;N.E.
07.01.2024;CET;08:30;08:45;EUR/MWh;117,31;109,75;N.E.
07.01.2024;CET;08:45;09:00;EUR/MWh;44,20;93,21;N.E.
07.01.2024;CET;09:00;09:15;EUR/MWh;-58,19;96,43;N.E.
07.01.2024;CET;09:15;09:30;EUR/MWh;129,62;72,20;N.E.
07.01.2024;CET;09:30;09:45;EUR/MWh;133,86;117,02;N.E.
07.01.2024;CET;09:45;10:00;EUR/MWh;133,76;129,03;N.E.
07.01.2024;CET;10:00;10:15;EUR/MWh;134,58;124,96;N.E.
07.01.2024;CET;10:15;10:30;EUR/MWh;135,48;129,13;N.E.
07.01.2024;CET;10:30;10:45;EUR/MWh;136,16;137,78;N.E.
07.01.2024;CET;10:45;11:00;EUR/MWh;127,55;146,63;N.E.
07.01.2024;CET;11:00;11:15;EUR/MWh;29,70;112,75;N.E.
07.01.2024;CET;11:15;11:30;EUR/MWh;45,97;100,53;N.E.
07.01.2024;CET;11:30;11:45;EUR/MWh;151,73;114,54;N.E.
07.01.2024;CET;11:45;12:00;EUR/MWh;140,08;126,64;N.E.
07.01.2024;CET;12:00;12:15;EUR/MWh;36,91;124,29;N.E.
07.01.2024;CET;12:15;12:30;EUR/MWh;126,20;129,31;N.E.
07.01.2024;CET;12:30;12:45;EUR/MWh;136,54;136,31;N.E.
07.01.2024;CET;12:45;13:00;EUR/MWh;134,62;134,24;N.E.
07.01.2024;CET;13:00;13:15;EUR/MWh;131,76;162,84;N.E.
07.01.2024;CET;13:15;13:30;EUR/MWh;129,28;160,16;N.E.
07.01.2024;CET;13:30;13:45;EUR/MWh;122,26;168,93;N.E.
07.01.2024;CET;13:45;14:00;EUR/MWh;109,00;166,35;N.E.
07.01.2024;CET;14:00;14:15;EUR/MWh;132,87;169,19;N.E.
07.01.2024;CET;14:15;14:30;EUR/MWh;132,64;168,22;N.E.
07.01.2024;CET;14:30;14:45;EUR/MWh;142,68;164,34;N.E.
07.01.2024;CET;14:45;15:00;EUR/MWh;144,69;161,30;N.E.
07.01.2024;CET;15:00;15:15;EUR/MWh;148,32;143,58;N.E.
07.01.2024;CET;15:15;15:30;EUR/MWh;151,36;160,14;N.E.
07.01.2024;CET;15:30;15:45;EUR/MWh;150,84;171,23;N.E.
07.01.2024;CET;15:45;16:00;EUR/MWh;154,74;176,86;N.E.
07.01.2024;CET;16:00;16:15;EUR/MWh;146,90;163,82;N.E.
07.01.2024;CET;16:15;16:30;EUR/MWh;143,83;151,84;N.E.
07.01.2024;CET;16:30;16:45;EUR/MWh;146,63;124,54;N.E.
07.01.2024;CET;16:45;17:00;EUR/MWh;55,74;95,87;N.E.
07.01.2024;CET;17:00;17:15;EUR/MWh;147,40;114,47;N.E.
07.01.2024;CET;17:15;17:30;EUR/MWh;144,80;113,52;N.E.
07.01.2024;CET;17:30;17:45;EUR/MWh;146,48;117,08;N.E.
07.01.2024;CET;17:45;18:00;EUR/MWh;25,77;91,17;N.E.
07.01.2024;CET;18:00;18:15;EUR/MWh;20,87;110,08;N.E.
07.01.2024;CET;18:15;18:30;EUR/MWh;49,05;65,62;N.E.
07.01.2024;CET;18:30;18:45;EUR/MWh;42,29;54,92;N.E.
07.01.2024;CET;18:45;19:00;EUR/MWh;43,83;45,81;N.E.
07.01.2024;CET;19:00;19:15;EUR/MWh;37,84;57,15;N.E.
07.01.2024;CET;19:15;19:30;EUR/MWh;45,10;54,28;N.E.
07.01.2024;CET;19:30;19:45;EUR/MWh;33,06;51,98;N.E.
07.01.2024;CET;19:45;20:00;EUR/MWh;17,93;61,37;N.E.
07.01.2024;CET;20:00;20:15;EUR/MWh;31,71;81,76;N.E.
07.01.2024;CET;20:15;20:30;EUR/MWh;12,58;70,79;N.E.
07.01.2024;CET;20:30;20:45;EUR/MWh;125,32;104,56;N.E.
07.01.2024;CET;20:45;21:00;EUR/MWh;138,71;75,21;N.E.
07.01.2024;CET;21:00;21:15;EUR/MWh;140,99;117,73;N.E.
07.01.2024;CET;21:15;21:30;EUR/MWh;136,74;145,16;N.E.
07.01.2024;CET;21:30;21:45;EUR/MWh;134,92;158,20;N.E.
07.01.2024;CET;21:45;22:00;EUR/MWh;123,09;134,41;N.E.
07.01.2024;CET;22:00;22:15;EUR/MWh;138,88;101,93;N.E.
07.01.2024;CET;22:15;22:30;EUR/MWh;18,72;79,24;N.E.
07.01.2024;CET;22:30;22:45;EUR/MWh;14,42;73,07;N.E.
07.01.2024;CET;22:45;23:00;EUR/MWh;11,94;66,53;N.E.
07.01.2024;CET;23:00;23:15;EUR/MWh;133,73;91,15;N.E.
07.01.2024;CET;23:15;23:30;EUR/MWh;120,22;90,52;N.E.
07.01.2024;CET;23:30;23:45;EUR/MWh;135,81;81,46;N.E.
07.01.2024;CET;23:45;00:00;EUR/MWh;135,99;111,11;N.E.
08.01.2024;CET;00:00;00:15;EUR/MWh;19,88;58,65;N.E.
08.01.2024;CET;00:15;00:30;EUR/MWh;-1,42;60,12;N.E.
08.01.2024;CET;00:30;00:45;EUR/MWh;-8,66;39,53;N.E.
08.01.2024;CET;00:45;01:00;EUR/MWh;19,06;3,27;N.E.
08.01.2024;CET;01:00;01:15;EUR/MWh;113,50;76,90;N.E.
08.01.2024;CET;01:15;01:30;EUR/MWh;119,72;57,24;N.E.
08.01.2024;CET;01:30;01:45;EUR/MWh;22,60;46,56;N.E.
08.01.2024;CET;01:45;02:00;EUR/MWh;22,47;31,94;N.E.
08.01.2024;CET;02:00;02:15;EUR/MWh;26,83;68,64;N.E.
08.01.2024;CET;02:15;02:30;EUR/MWh;26,41;35,81;N.E.
08.01.2024;CET;02:30;02:45;EUR/MWh;27,70;10,07;N.E.
08.01.2024;CET;02:45;03:00;EUR/MWh;26,53;7,17;N.E.
08.01.2024;CET;03:00;03:15;EUR/MWh;28,38;36,50;N.E.
08.01.2024;CET;03:15;03:30;EUR/MWh;27,04;34,41;N.E.
08.01.2024;CET;03:30;03:45;EUR/MWh;27,25;21,47;N.E.
08.01.2024;CET;03:45;04:00;EUR/MWh;28,51;25,13;N.E.
08.01.2024;CET;04:00;04:15;EUR/MWh;31,18;23,84;N.E.
08.01.2024;CET;04:15;04:30;EUR/MWh;31,94;35,53;N.E.
08.01.2024;CET;04:30;04:45;EUR/MWh;123,20;47,94;N.E.
08.01.2024;CET;04:45;05:00;EUR/MWh;124,40;77,83;N.E.
08.01.2024;CET;05:00;05:15;EUR/MWh;92,73;84,40;N.E.
08.01.2024;CET;05:15;05:30;EUR/MWh;33,90;82,06;N.E.
08.01.2024;CET;05:30;05:45;EUR/MWh;128,87;96,13;N.E.
08.01.2024;CET;05:45;06:00;EUR/MWh;131,32;95,53;N.E.
08.01.2024;CET;06:00;06:15;EUR/MWh;100,00;77,94;N.E.
08.01.2024;CET;06:15;06:30;EUR/MWh;37,08;77,56;N.E.
08.01.2024;CET;06:30;06:45;EUR/MWh;36,63;65,95;N.E.
08.01.2024;CET;06:45;07:00;EUR/MWh;132,89;121,47;N.E.
08.01.2024;CET;07:00;07:15;EUR/MWh;128,64;73,98;N.E.
08.01.2024;CET;07:15;07:30;EUR/MWh;128,34;80,87;N.E.
08.01.2024;CET;07:30;07:45;EUR/MWh;130,53;96,02;N.E.
08.01.2024;CET;07:45;08:00;EUR/MWh;131,73;117,51;N.E.
08.01.2024;CET;08:00;08:15;EUR/MWh;51,13;91,99;N.E.
08.01.2024;CET;08:15;08:30;EUR/MWh;44,45;99,42;N.E.
08.01.2024;CET;08:30;08:45;EUR/MWh;42,69;76,49;N.E.
08.01.2024;CET;08:45;09:00;EUR/MWh;55,34;68,89;N.E.
08.01.2024;CET;09:00;09:15;EUR/MWh;138,44;124,80;N.E.
08.01.2024;CET;09:15;09:30;EUR/MWh;158,40;156,60;N.E.
