Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
03.01.2024;CET;06:00;06:15;MW;0,000;0,000;0,000;0,000;0,000;49,488;57,096;45,492;10,596;162,672
03.01.2024;CET;06:15;06:30;MW;0,000;0,000;0,000;0,000;0,000;3,740;4,316;3,440;0,800;12,296
03.01.2024;CET;06:30;06:45;MW;22,640;26,120;20,812;4,848;74,420;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;06:45;07:00;MW;17,184;19,824;15,796;3,680;56,484;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;34,260;39,524;31,492;7,336;112,612
03.01.2024;CET;07:15;07:30;MW;8,436;9,732;7,752;1,808;27,728;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;07:30;07:45;MW;5,468;6,308;5,024;1,172;17,972;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;07:45;08:00;MW;3,284;3,788;3,020;0,704;10,796;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;1,564;2,148;1,712;0,400;5,824
03.01.2024;CET;08:15;08:30;MW;21,096;29,016;23,120;5,384;78,616;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;08:30;08:45;MW;10,356;14,244;11,348;2,644;38,592;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;08:45;09:00;MW;0,000;0,000;0,000;0,000;0,000;1,904;2,620;2,088;0,488;7,100
03.01.2024;CET;09:00;09:15;MW;5,084;6,988;5,568;1,296;18,936;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;09:15;09:30;MW;0,000;0,000;0,000;0,000;0,000;8,596;11,824;9,420;2,196;32,036
03.01.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;8,380;11,524;9,184;2,140;31,228
03.01.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;9,152;12,588;10,028;2,336;34,104
03.01.2024;CET;10:00;10:15;MW;27,716;38,116;30,372;7,076;103,280;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;10:15;10:30;MW;0,000;0,000;0,000;0,000;0,000;9,820;13,508;10,764;2,508;36,600
03.01.2024;CET;10:30;10:45;MW;1,152;1,584;1,260;0,292;4,288;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;1,888;2,600;2,072;0,484;7,044
03.01.2024;CET;11:00;11:15;MW;24,048;33,072;26,352;6,140;89,612;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;11:15;11:30;MW;14,516;19,964;15,908;3,704;54,092;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;11:30;11:45;MW;10,272;14,124;11,256;2,620;38,272;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;11:45;12:00;MW;20,076;27,608;22,000;5,124;74,808;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;12:00;12:15;MW;5,580;7,636;6,116;1,424;20,756;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;12:15;12:30;MW;5,544;7,584;6,072;1,416;20,616;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;12:30;12:45;MW;0,000;0,000;0,000;0,000;0,000;1,644;2,248;1,800;0,420;6,112
03.01.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;13,004;17,796;14,248;3,320;48,368
03.01.2024;CET;13:00;13:15;MW;7,368;10,084;8,072;1,880;27,404;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;13:15;13:30;MW;0,912;1,248;1,000;0,232;3,392;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;13:30;13:45;MW;0,000;0,000;0,000;0,000;0,000;0,712;0,976;0,784;0,184;2,656
03.01.2024;CET;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;11,984;16,404;13,132;3,060;44,580
03.01.2024;CET;14:00;14:15;MW;19,668;26,916;21,552;5,020;73,156;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;8,840;12,100;9,688;2,256;32,884
03.01.2024;CET;14:30;14:45;MW;31,808;43,532;34,856;8,120;118,316;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;0,164;0,224;0,180;0,044;0,612
03.01.2024;CET;15:00;15:15;MW;2,700;3,692;2,956;0,688;10,036;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;15:15;15:30;MW;9,456;12,940;10,360;2,412;35,168;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;15:30;15:45;MW;3,460;4,736;3,792;0,884;12,872;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;15:45;16:00;MW;0,000;0,000;0,000;0,000;0,000;4,916;6,728;5,388;1,256;18,288
03.01.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;29,624;25,932;26,340;6,136;88,032
03.01.2024;CET;16:15;16:30;MW;3,016;2,640;2,680;0,624;8,960;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;16:30;16:45;MW;10,192;8,924;9,064;2,112;30,292;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;16:45;17:00;MW;7,684;6,728;6,832;1,592;22,836;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;17:00;17:15;MW;0,000;0,000;0,000;0,000;0,000;37,400;32,740;33,252;7,748;111,140
03.01.2024;CET;17:15;17:30;MW;4,220;3,692;3,752;0,872;12,536;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;17:30;17:45;MW;11,844;10,368;10,528;2,452;35,192;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;17:45;18:00;MW;0,000;0,000;0,000;0,000;0,000;4,092;3,580;3,636;0,848;12,156
03.01.2024;CET;18:00;18:15;MW;8,892;7,784;7,904;1,840;26,420;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;18:15;18:30;MW;1,284;1,124;1,144;0,268;3,820;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;18:30;18:45;MW;0,000;0,000;0,000;0,000;0,000;3,356;2,936;2,984;0,696;9,972
03.01.2024;CET;18:45;19:00;MW;8,016;7,016;7,128;1,660;23,820;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;19:00;19:15;MW;0,000;0,000;0,000;0,000;0,000;12,484;10,928;11,100;2,584;37,096
03.01.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;7,728;6,764;6,872;1,600;22,964
03.01.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;4,016;3,516;3,572;0,832;11,936
03.01.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;8,972;7,852;7,976;1,860;26,660
03.01.2024;CET;20:00;20:15;MW;32,428;37,412;29,812;6,944;106,596;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;20:15;20:30;MW;0,000;0,000;0,000;0,000;0,000;33,416;38,556;30,720;7,156;109,848
03.01.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;21,284;24,556;19,564;4,556;69,960
03.01.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;1,048;1,212;0,964;0,224;3,448
03.01.2024;CET;21:00;21:15;MW;35,756;41,256;32,872;7,656;117,540;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;20,076;23,160;18,456;4,300;65,992
03.01.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;24,204;27,924;22,248;5,184;79,560
03.01.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;28,804;33,236;26,480;6,168;94,688
03.01.2024;CET;22:00;22:15;MW;30,000;34,612;27,580;6,424;98,616;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;25,160;29,028;23,132;5,388;82,708
03.01.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;21,752;25,096;19,996;4,660;71,504
03.01.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;19,276;22,240;17,720;4,128;63,364
03.01.2024;CET;23:00;23:15;MW;10,324;11,912;9,492;2,212;33,940;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;12,068;13,920;11,092;2,584;39,664
03.01.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;8,764;10,112;8,056;1,876;28,808
03.01.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;12,972;14,964;11,924;2,776;42,636
04.01.2024;CET;00:00;00:15;MW;42,112;46,200;38,008;8,748;135,068;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;0,932;1,024;0,840;0,192;2,988
04.01.2024;CET;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;0,944;1,036;0,852;0,196;3,028
04.01.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;27,992;30,704;25,264;5,812;89,772
04.01.2024;CET;01:00;01:15;MW;14,720;16,148;13,284;3,056;47,208;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;3,564;3,908;3,216;0,740;11,428
04.01.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;6,164;6,764;5,564;1,280;19,772
04.01.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;14,804;16,240;13,360;3,076;47,480
04.01.2024;CET;02:00;02:15;MW;0,000;0,000;0,000;0,000;0,000;10,384;11,388;9,372;2,156;33,300
04.01.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;18,396;20,180;16,604;3,820;59,000
04.01.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;5,676;6,228;5,124;1,180;18,208
04.01.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;19,312;21,188;17,432;4,012;61,944
04.01.2024;CET;03:00;03:15;MW;5,152;5,652;4,648;1,072;16,524;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;8,992;9,868;8,116;1,868;28,844
04.01.2024;CET;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;3,768;4,132;3,400;0,784;12,084
04.01.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;18,692;20,508;16,872;3,884;59,956
04.01.2024;CET;04:00;04:15;MW;6,096;6,408;5,272;1,212;18,988;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;04:15;04:30;MW;12,424;13,060;10,744;2,472;38,700;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;04:30;04:45;MW;0,000;0,000;0,000;0,000;0,000;0,396;0,420;0,344;0,080;1,240
04.01.2024;CET;04:45;05:00;MW;1,624;1,704;1,404;0,324;5,056;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;05:00;05:15;MW;2,648;2,780;2,288;0,528;8,244;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;8,780;9,228;7,592;1,748;27,348
04.01.2024;CET;05:30;05:45;MW;15,936;16,748;13,780;3,172;49,636;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;05:45;06:00;MW;5,316;5,584;4,596;1,056;16,552;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;06:00;06:15;MW;0,932;0,980;0,804;0,184;2,900;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;06:15;06:30;MW;1,256;1,320;1,084;0,248;3,908;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;06:30;06:45;MW;13,004;13,664;11,244;2,588;40,500;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;06:45;07:00;MW;17,520;18,412;15,148;3,488;54,568;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;58,912;61,916;50,936;11,724;183,488
04.01.2024;CET;07:15;07:30;MW;8,376;8,800;7,240;1,668;26,084;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;07:30;07:45;MW;11,252;11,824;9,728;2,240;35,044;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;07:45;08:00;MW;4,516;4,744;3,904;0,900;14,064;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;5,408;6,208;4,888;1,952;18,456
04.01.2024;CET;08:15;08:30;MW;6,788;7,788;6,136;2,448;23,160;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;08:30;08:45;MW;7,936;9,104;7,172;2,860;27,072;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;08:45;09:00;MW;0,000;0,000;0,000;0,000;0,000;19,976;22,920;18,056;7,204;68,156
04.01.2024;CET;09:00;09:15;MW;5,548;6,364;5,012;2,000;18,924;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;09:15;09:30;MW;0,000;0,000;0,000;0,000;0,000;34,832;39,964;31,480;12,560;118,836
04.01.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;23,572;27,044;21,304;8,500;80,420
04.01.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;28,816;33,060;26,044;10,388;98,308
04.01.2024;CET;10:00;10:15;MW;24,216;27,784;21,884;8,732;82,616;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;10:15;10:30;MW;0,000;0,000;0,000;0,000;0,000;8,956;10,276;8,092;3,228;30,552
04.01.2024;CET;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;8,968;10,288;8,104;3,232;30,592
04.01.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;9,876;11,332;8,928;3,560;33,696
04.01.2024;CET;11:00;11:15;MW;8,628;9,900;7,800;3,112;29,440;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;11:15;11:30;MW;2,580;2,960;2,332;0,932;8,804;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;11:30;11:45;MW;3,392;3,892;3,068;1,224;11,576;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;11:45;12:00;MW;0,000;0,000;0,000;0,000;0,000;9,536;10,940;8,620;3,440;32,536
04.01.2024;CET;12:00;12:15;MW;0,000;0,000;0,000;0,000;0,000;10,712;12,472;10,260;3,140;36,584
04.01.2024;CET;12:15;12:30;MW;6,968;8,112;6,672;2,044;23,796;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;12:30;12:45;MW;1,556;1,812;1,492;0,456;5,316;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;9,396;10,940;9,000;2,756;32,092
04.01.2024;CET;13:00;13:15;MW;48,204;56,108;46,160;14,128;164,600;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;13:15;13:30;MW;32,392;37,704;31,020;9,492;110,608;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;13:30;13:45;MW;49,012;57,048;46,936;14,364;167,360;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;4,116;4,792;3,944;1,208;14,060
04.01.2024;CET;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;22,640;26,352;21,680;6,636;77,308
04.01.2024;CET;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;2,912;3,388;2,788;0,852;9,940
04.01.2024;CET;14:30;14:45;MW;21,096;24,552;20,200;6,184;72,032;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;14:45;15:00;MW;6,208;7,228;5,944;1,820;21,200;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;15:00;15:15;MW;0,000;0,000;0,000;0,000;0,000;11,188;13,024;10,716;3,280;38,208
04.01.2024;CET;15:15;15:30;MW;15,632;18,196;14,968;4,580;53,376;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;15:30;15:45;MW;18,936;22,044;18,136;5,548;64,664;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;15:45;16:00;MW;7,644;8,896;7,320;2,240;26,100;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;7,568;8,684;8,096;3,092;27,440
04.01.2024;CET;16:15;16:30;MW;18,820;21,596;20,132;7,688;68,236;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;16:30;16:45;MW;27,904;32,016;29,848;11,400;101,168;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;16:45;17:00;MW;25,632;29,412;27,416;10,472;92,932;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;17:00;17:15;MW;0,000;0,000;0,000;0,000;0,000;14,904;17,100;15,940;6,088;54,032
04.01.2024;CET;17:15;17:30;MW;3,264;3,744;3,492;1,332;11,832;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;17:30;17:45;MW;12,936;14,844;13,836;5,284;46,900;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;17:45;18:00;MW;11,552;13,256;12,356;4,720;41,884;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;18:00;18:15;MW;0,000;0,000;0,000;0,000;0,000;1,060;1,216;1,132;0,432;3,840
04.01.2024;CET;18:15;18:30;MW;0,000;0,000;0,000;0,000;0,000;1,124;1,288;1,200;0,460;4,072
04.01.2024;CET;18:30;18:45;MW;0,000;0,000;0,000;0,000;0,000;2,872;3,296;3,072;1,172;10,412
04.01.2024;CET;18:45;19:00;MW;0,400;0,460;0,428;0,164;1,452;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;19:00;19:15;MW;10,548;12,104;11,284;4,308;38,244;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;11,304;12,968;12,092;4,620;40,984
04.01.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;9,408;10,796;10,064;3,844;34,112
04.01.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;39,172;44,952;41,900;16,004;142,028
04.01.2024;CET;20:00;20:15;MW;47,752;56,684;46,404;17,724;168,564;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;20:15;20:30;MW;5,888;6,992;5,724;2,188;20,792;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;20:30;20:45;MW;10,144;12,044;9,860;3,764;35,812;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;40,536;48,124;39,396;15,048;143,104
04.01.2024;CET;21:00;21:15;MW;35,896;42,612;34,884;13,324;126,716;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;7,084;8,408;6,884;2,628;25,004
04.01.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;19,008;22,564;18,472;7,056;67,100
04.01.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;46,372;55,048;45,064;17,212;163,696
04.01.2024;CET;22:00;22:15;MW;37,044;43,972;35,996;13,748;130,760;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;18,776;22,288;18,248;6,968;66,280
04.01.2024;CET;22:30;22:45;MW;0,288;0,340;0,280;0,108;1,016;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;12,680;15,052;12,324;4,708;44,764
04.01.2024;CET;23:00;23:15;MW;23,988;28,472;23,308;8,904;84,672;0,000;0,000;0,000;0,000;0,000
04.01.2024;CET;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;8,224;9,764;7,992;3,052;29,032
04.01.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;13,496;16,020;13,116;5,008;47,640
04.01.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;29,896;35,488;29,052;11,096;105,532
05.01.2024;CET;00:00;00:15;MW;58,784;60,508;49,452;11,484;180,228;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;13,472;13,868;11,336;2,632;41,308
05.01.2024;CET;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;3,108;3,200;2,612;0,608;9,528
05.01.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;21,464;22,092;18,056;4,192;65,804
05.01.2024;CET;01:00;01:15;MW;24,284;24,996;20,428;4,744;74,452;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;12,432;12,796;10,456;2,428;38,112
05.01.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;18,568;19,116;15,620;3,628;56,932
05.01.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;26,080;26,848;21,940;5,096;79,964
05.01.2024;CET;02:00;02:15;MW;24,468;25,188;20,584;4,780;75,020;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;18,596;19,144;15,644;3,632;57,016
05.01.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;9,208;9,480;7,748;1,800;28,236
05.01.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;5,232;5,384;4,400;1,020;16,036
05.01.2024;CET;03:00;03:15;MW;17,680;18,200;14,876;3,456;54,212;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;13,704;14,104;11,528;2,676;42,012
05.01.2024;CET;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;11,356;11,688;9,552;2,220;34,816
05.01.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;18,332;18,872;15,424;3,580;56,208
05.01.2024;CET;04:00;04:15;MW;4,920;5,068;4,140;0,960;15,088;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;04:15;04:30;MW;8,192;8,436;6,892;1,600;25,120;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;04:30;04:45;MW;12,960;13,340;10,900;2,532;39,732;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;04:45;05:00;MW;0,000;0,000;0,000;0,000;0,000;4,588;4,720;3,860;0,896;14,064
05.01.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,000;0,000;34,360;35,372;28,908;6,712;105,352
05.01.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;30,344;31,236;25,528;5,928;93,036
05.01.2024;CET;05:30;05:45;MW;15,480;15,936;13,024;3,024;47,464;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;05:45;06:00;MW;0,000;0,000;0,000;0,000;0,000;19,924;20,508;16,764;3,892;61,088
05.01.2024;CET;06:00;06:15;MW;0,000;0,000;0,000;0,000;0,000;12,232;12,592;10,292;2,392;37,508
05.01.2024;CET;06:15;06:30;MW;0,000;0,000;0,000;0,000;0,000;2,380;2,452;2,004;0,464;7,300
05.01.2024;CET;06:30;06:45;MW;36,676;37,756;30,856;7,164;112,452;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;06:45;07:00;MW;21,480;22,112;18,072;4,196;65,860;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;8,720;8,976;7,336;1,704;26,736
05.01.2024;CET;07:15;07:30;MW;20,036;20,624;16,856;3,916;61,432;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;07:30;07:45;MW;2,228;2,292;1,876;0,436;6,832;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;07:45;08:00;MW;0,000;0,000;0,000;0,000;0,000;4,676;4,816;3,936;0,912;14,340
05.01.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;22,312;23,764;19,420;4,512;70,008
05.01.2024;CET;08:15;08:30;MW;6,104;6,500;5,312;1,236;19,152;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;08:30;08:45;MW;37,484;39,924;32,628;7,576;117,612;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;08:45;09:00;MW;12,644;13,468;11,008;2,556;39,676;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;09:00;09:15;MW;0,000;0,000;0,000;0,000;0,000;9,128;9,724;7,948;1,844;28,644
05.01.2024;CET;09:15;09:30;MW;0,000;0,000;0,000;0,000;0,000;35,896;38,232;31,248;7,256;112,632
05.01.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;35,264;37,560;30,696;7,128;110,648
05.01.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;32,904;35,044;28,640;6,652;103,240
05.01.2024;CET;10:00;10:15;MW;10,136;10,792;8,820;2,048;31,796;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;10:15;10:30;MW;0,000;0,000;0,000;0,000;0,000;38,092;40,572;33,156;7,700;119,520
05.01.2024;CET;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;21,200;22,580;18,452;4,284;66,516
05.01.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;48,344;51,492;42,084;9,772;151,692
05.01.2024;CET;11:00;11:15;MW;11,580;12,336;10,080;2,340;36,336;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;27,260;29,036;23,728;5,512;85,536
05.01.2024;CET;11:30;11:45;MW;2,572;2,740;2,240;0,520;8,072;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;11:45;12:00;MW;0,000;0,000;0,000;0,000;0,000;23,112;24,620;20,120;4,672;72,524
05.01.2024;CET;12:00;12:15;MW;0,000;0,000;0,000;0,000;0,000;1,576;1,576;1,292;0,300;4,744
05.01.2024;CET;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;6,756;6,744;5,524;1,284;20,308
05.01.2024;CET;12:30;12:45;MW;0,000;0,000;0,000;0,000;0,000;1,636;1,636;1,340;0,312;4,924
05.01.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;38,004;37,948;31,092;7,220;114,264
05.01.2024;CET;13:00;13:15;MW;12,740;12,724;10,424;2,420;38,308;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;13:15;13:30;MW;0,000;0,000;0,000;0,000;0,000;1,592;1,588;1,300;0,304;4,784
05.01.2024;CET;13:30;13:45;MW;25,568;25,532;20,916;4,856;76,872;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;2,012;2,008;1,644;0,380;6,044
05.01.2024;CET;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;23,988;23,952;19,624;4,556;72,120
05.01.2024;CET;14:15;14:30;MW;17,972;17,944;14,704;3,416;54,036;0,000;0,000;0,000;0,000;0,000
05.01.2024;CET;14:30;14:45;MW;28,064;28,024;22,960;5,332;84,380;0,000;0,000;0,000;0,000;0,000
