Datum;Zeitzone;von;bis;Einheit;AEP-Schätzer;Status
14.08.2024;CEST;07:00;07:15;EUR/MWh;42,28;0,00
14.08.2024;CEST;07:15;07:30;EUR/MWh;145,37;0,00
14.08.2024;CEST;07:30;07:45;EUR/MWh;149,57;0,00
14.08.2024;CEST;07:45;08:00;EUR/MWh;139,99;0,00
14.08.2024;CEST;08:00;08:15;EUR/MWh;37,47;0,00
14.08.2024;CEST;08:15;08:30;EUR/MWh;35,42;0,00
14.08.2024;CEST;08:30;08:45;EUR/MWh;34,11;0,00
14.08.2024;CEST;08:45;09:00;EUR/MWh;149,05;0,00
14.08.2024;CEST;09:00;09:15;EUR/MWh;150,12;0,00
14.08.2024;CEST;09:15;09:30;EUR/MWh;147,89;0,00
14.08.2024;CEST;09:30;09:45;EUR/MWh;139,56;0,00
14.08.2024;CEST;09:45;10:00;EUR/MWh;113,11;0,00
14.08.2024;CEST;10:00;10:15;EUR/MWh;140,13;0,00
14.08.2024;CEST;10:15;10:30;EUR/MWh;145,00;0,00
14.08.2024;CEST;10:30;10:45;EUR/MWh;149,95;0,00
14.08.2024;CEST;10:45;11:00;EUR/MWh;150,11;0,00
14.08.2024;CEST;11:00;11:15;EUR/MWh;143,63;0,00
14.08.2024;CEST;11:15;11:30;EUR/MWh;80,39;0,00
14.08.2024;CEST;11:30;11:45;EUR/MWh;44,03;0,00
14.08.2024;CEST;11:45;12:00;EUR/MWh;31,26;0,00
14.08.2024;CEST;12:00;12:15;EUR/MWh;150,37;0,00
14.08.2024;CEST;12:15;12:30;EUR/MWh;152,17;0,00
14.08.2024;CEST;12:30;12:45;EUR/MWh;147,14;0,00
14.08.2024;CEST;12:45;13:00;EUR/MWh;36,77;0,00
14.08.2024;CEST;13:00;13:15;EUR/MWh;8,83;0,00
14.08.2024;CEST;13:15;13:30;EUR/MWh;34,54;0,00
14.08.2024;CEST;13:30;13:45;EUR/MWh;35,99;0,00
14.08.2024;CEST;13:45;14:00;EUR/MWh;29,17;0,00
14.08.2024;CEST;14:00;14:15;EUR/MWh;143,95;0,00
14.08.2024;CEST;14:15;14:30;EUR/MWh;151,57;0,00
14.08.2024;CEST;14:30;14:45;EUR/MWh;151,38;0,00
14.08.2024;CEST;14:45;15:00;EUR/MWh;134,97;0,00
14.08.2024;CEST;15:00;15:15;EUR/MWh;148,27;0,00
14.08.2024;CEST;15:15;15:30;EUR/MWh;151,75;0,00
14.08.2024;CEST;15:30;15:45;EUR/MWh;159,40;0,00
14.08.2024;CEST;15:45;16:00;EUR/MWh;156,25;0,00
14.08.2024;CEST;16:00;16:15;EUR/MWh;33,88;0,00
14.08.2024;CEST;16:15;16:30;EUR/MWh;1,93;0,00
14.08.2024;CEST;16:30;16:45;EUR/MWh;22,43;0,00
14.08.2024;CEST;16:45;17:00;EUR/MWh;162,71;0,00
14.08.2024;CEST;17:00;17:15;EUR/MWh;9,96;0,00
14.08.2024;CEST;17:15;17:30;EUR/MWh;152,52;0,00
14.08.2024;CEST;17:30;17:45;EUR/MWh;29,08;0,00
14.08.2024;CEST;17:45;18:00;EUR/MWh;158,15;0,00
14.08.2024;CEST;18:00;18:15;EUR/MWh;184,33;0,00
14.08.2024;CEST;18:15;18:30;EUR/MWh;230,00;16,00
14.08.2024;CEST;18:30;18:45;EUR/MWh;193,74;0,00
14.08.2024;CEST;18:45;19:00;EUR/MWh;359,77;0,00
14.08.2024;CEST;19:00;19:15;EUR/MWh;190,73;0,00
14.08.2024;CEST;19:15;19:30;EUR/MWh;222,33;0,00
14.08.2024;CEST;19:30;19:45;EUR/MWh;404,58;0,00
14.08.2024;CEST;19:45;20:00;EUR/MWh;764,90;0,00
14.08.2024;CEST;20:00;20:15;EUR/MWh;1253,81;0,00
14.08.2024;CEST;20:15;20:30;EUR/MWh;976,98;0,00
14.08.2024;CEST;20:30;20:45;EUR/MWh;567,62;0,00
14.08.2024;CEST;20:45;21:00;EUR/MWh;311,56;0,00
14.08.2024;CEST;21:00;21:15;EUR/MWh;458,96;0,00
14.08.2024;CEST;21:15;21:30;EUR/MWh;366,47;0,00
14.08.2024;CEST;21:30;21:45;EUR/MWh;228,20;0,00
14.08.2024;CEST;21:45;22:00;EUR/MWh;39,96;0,00
14.08.2024;CEST;22:00;22:15;EUR/MWh;40,88;0,00
14.08.2024;CEST;22:15;22:30;EUR/MWh;201,52;0,00
14.08.2024;CEST;22:30;22:45;EUR/MWh;40,16;0,00
14.08.2024;CEST;22:45;23:00;EUR/MWh;138,52;0,00
14.08.2024;CEST;23:00;23:15;EUR/MWh;177,30;0,00
14.08.2024;CEST;23:15;23:30;EUR/MWh;167,74;0,00
14.08.2024;CEST;23:30;23:45;EUR/MWh;166,95;0,00
14.08.2024;CEST;23:45;00:00;EUR/MWh;163,47;0,00
15.08.2024;CEST;00:00;00:15;EUR/MWh;159,35;0,00
15.08.2024;CEST;00:15;00:30;EUR/MWh;163,03;0,00
15.08.2024;CEST;00:30;00:45;EUR/MWh;145,86;0,00
15.08.2024;CEST;00:45;01:00;EUR/MWh;162,99;0,00
15.08.2024;CEST;01:00;01:15;EUR/MWh;160,40;0,00
15.08.2024;CEST;01:15;01:30;EUR/MWh;144,73;0,00
15.08.2024;CEST;01:30;01:45;EUR/MWh;157,36;0,00
15.08.2024;CEST;01:45;02:00;EUR/MWh;135,35;0,00
15.08.2024;CEST;02:00;02:15;EUR/MWh;132,15;0,00
15.08.2024;CEST;02:15;02:30;EUR/MWh;125,40;0,00
15.08.2024;CEST;02:30;02:45;EUR/MWh;139,01;0,00
15.08.2024;CEST;02:45;03:00;EUR/MWh;131,31;0,00
15.08.2024;CEST;03:00;03:15;EUR/MWh;164,33;0,00
15.08.2024;CEST;03:15;03:30;EUR/MWh;152,03;16,00
15.08.2024;CEST;03:30;03:45;EUR/MWh;134,09;16,00
15.08.2024;CEST;03:45;04:00;EUR/MWh;125,68;0,00
15.08.2024;CEST;04:00;04:15;EUR/MWh;140,73;0,00
15.08.2024;CEST;04:15;04:30;EUR/MWh;140,19;0,00
15.08.2024;CEST;04:30;04:45;EUR/MWh;157,23;0,00
15.08.2024;CEST;04:45;05:00;EUR/MWh;160,16;0,00
15.08.2024;CEST;05:00;05:15;EUR/MWh;153,54;0,00
15.08.2024;CEST;05:15;05:30;EUR/MWh;160,16;0,00
15.08.2024;CEST;05:30;05:45;EUR/MWh;162,40;0,00
15.08.2024;CEST;05:45;06:00;EUR/MWh;162,43;0,00
15.08.2024;CEST;06:00;06:15;EUR/MWh;163,73;0,00
15.08.2024;CEST;06:15;06:30;EUR/MWh;163,03;0,00
15.08.2024;CEST;06:30;06:45;EUR/MWh;161,92;0,00
15.08.2024;CEST;06:45;07:00;EUR/MWh;162,78;0,00
15.08.2024;CEST;07:00;07:15;EUR/MWh;121,26;2,00
15.08.2024;CEST;07:15;07:30;EUR/MWh;161,41;0,00
15.08.2024;CEST;07:30;07:45;EUR/MWh;160,41;0,00
15.08.2024;CEST;07:45;08:00;EUR/MWh;159,66;0,00
15.08.2024;CEST;08:00;08:15;EUR/MWh;163,62;0,00
15.08.2024;CEST;08:15;08:30;EUR/MWh;164,25;0,00
15.08.2024;CEST;08:30;08:45;EUR/MWh;160,94;0,00
15.08.2024;CEST;08:45;09:00;EUR/MWh;180,99;0,00
15.08.2024;CEST;09:00;09:15;EUR/MWh;196,82;0,00
15.08.2024;CEST;09:15;09:30;EUR/MWh;190,96;0,00
15.08.2024;CEST;09:30;09:45;EUR/MWh;186,32;0,00
15.08.2024;CEST;09:45;10:00;EUR/MWh;191,69;0,00
15.08.2024;CEST;10:00;10:15;EUR/MWh;194,81;0,00
15.08.2024;CEST;10:15;10:30;EUR/MWh;8,45;0,00
15.08.2024;CEST;10:30;10:45;EUR/MWh;31,34;0,00
15.08.2024;CEST;10:45;11:00;EUR/MWh;8,58;0,00
15.08.2024;CEST;11:00;11:15;EUR/MWh;43,66;0,00
15.08.2024;CEST;11:15;11:30;EUR/MWh;154,20;0,00
15.08.2024;CEST;11:30;11:45;EUR/MWh;-20,46;0,00
15.08.2024;CEST;11:45;12:00;EUR/MWh;-31,45;0,00
15.08.2024;CEST;12:00;12:15;EUR/MWh;-39,47;0,00
15.08.2024;CEST;12:15;12:30;EUR/MWh;-30,33;0,00
15.08.2024;CEST;12:30;12:45;EUR/MWh;-46,01;0,00
15.08.2024;CEST;12:45;13:00;EUR/MWh;-67,83;0,00
15.08.2024;CEST;13:00;13:15;EUR/MWh;-16,50;0,00
15.08.2024;CEST;13:15;13:30;EUR/MWh;-45,11;0,00
15.08.2024;CEST;13:30;13:45;EUR/MWh;-45,92;0,00
15.08.2024;CEST;13:45;14:00;EUR/MWh;-95,07;0,00
15.08.2024;CEST;14:00;14:15;EUR/MWh;-53,66;0,00
15.08.2024;CEST;14:15;14:30;EUR/MWh;-95,42;0,00
15.08.2024;CEST;14:30;14:45;EUR/MWh;-78,38;0,00
15.08.2024;CEST;14:45;15:00;EUR/MWh;-27,78;0,00
15.08.2024;CEST;15:00;15:15;EUR/MWh;93,25;0,00
15.08.2024;CEST;15:15;15:30;EUR/MWh;104,65;0,00
15.08.2024;CEST;15:30;15:45;EUR/MWh;-17,51;0,00
15.08.2024;CEST;15:45;16:00;EUR/MWh;2,94;0,00
15.08.2024;CEST;16:00;16:15;EUR/MWh;123,28;0,00
15.08.2024;CEST;16:15;16:30;EUR/MWh;-7,71;0,00
15.08.2024;CEST;16:30;16:45;EUR/MWh;132,80;0,00
15.08.2024;CEST;16:45;17:00;EUR/MWh;-85,39;0,00
15.08.2024;CEST;17:00;17:15;EUR/MWh;-150,94;0,00
15.08.2024;CEST;17:15;17:30;EUR/MWh;-20,48;0,00
15.08.2024;CEST;17:30;17:45;EUR/MWh;145,94;0,00
15.08.2024;CEST;17:45;18:00;EUR/MWh;27,14;0,00
15.08.2024;CEST;18:00;18:15;EUR/MWh;113,90;0,00
15.08.2024;CEST;18:15;18:30;EUR/MWh;22,67;0,00
15.08.2024;CEST;18:30;18:45;EUR/MWh;156,93;0,00
15.08.2024;CEST;18:45;19:00;EUR/MWh;159,13;0,00
15.08.2024;CEST;19:00;19:15;EUR/MWh;159,97;0,00
15.08.2024;CEST;19:15;19:30;EUR/MWh;159,01;0,00
15.08.2024;CEST;19:30;19:45;EUR/MWh;160,98;0,00
15.08.2024;CEST;19:45;20:00;EUR/MWh;149,85;0,00
15.08.2024;CEST;20:00;20:15;EUR/MWh;57,90;0,00
15.08.2024;CEST;20:15;20:30;EUR/MWh;37,25;0,00
15.08.2024;CEST;20:30;20:45;EUR/MWh;42,97;0,00
15.08.2024;CEST;20:45;21:00;EUR/MWh;153,92;0,00
15.08.2024;CEST;21:00;21:15;EUR/MWh;161,21;0,00
15.08.2024;CEST;21:15;21:30;EUR/MWh;164,16;0,00
15.08.2024;CEST;21:30;21:45;EUR/MWh;154,57;0,00
15.08.2024;CEST;21:45;22:00;EUR/MWh;37,17;0,00
15.08.2024;CEST;22:00;22:15;EUR/MWh;28,38;0,00
15.08.2024;CEST;22:15;22:30;EUR/MWh;28,44;0,00
15.08.2024;CEST;22:30;22:45;EUR/MWh;29,43;0,00
15.08.2024;CEST;22:45;23:00;EUR/MWh;31,94;0,00
15.08.2024;CEST;23:00;23:15;EUR/MWh;39,20;0,00
15.08.2024;CEST;23:15;23:30;EUR/MWh;34,88;0,00
15.08.2024;CEST;23:30;23:45;EUR/MWh;43,79;0,00
15.08.2024;CEST;23:45;00:00;EUR/MWh;47,31;0,00
16.08.2024;CEST;00:00;00:15;EUR/MWh;10,90;0,00
16.08.2024;CEST;00:15;00:30;EUR/MWh;66,88;0,00
16.08.2024;CEST;00:30;00:45;EUR/MWh;45,94;0,00
16.08.2024;CEST;00:45;01:00;EUR/MWh;152,63;0,00
16.08.2024;CEST;01:00;01:15;EUR/MWh;157,60;0,00
16.08.2024;CEST;01:15;01:30;EUR/MWh;160,52;0,00
16.08.2024;CEST;01:30;01:45;EUR/MWh;173,59;0,00
16.08.2024;CEST;01:45;02:00;EUR/MWh;156,40;0,00
16.08.2024;CEST;02:00;02:15;EUR/MWh;51,08;0,00
16.08.2024;CEST;02:15;02:30;EUR/MWh;40,58;0,00
16.08.2024;CEST;02:30;02:45;EUR/MWh;44,66;0,00
16.08.2024;CEST;02:45;03:00;EUR/MWh;79,00;0,00
16.08.2024;CEST;03:00;03:15;EUR/MWh;48,82;0,00
16.08.2024;CEST;03:15;03:30;EUR/MWh;42,21;0,00
16.08.2024;CEST;03:30;03:45;EUR/MWh;48,95;0,00
16.08.2024;CEST;03:45;04:00;EUR/MWh;153,07;0,00
16.08.2024;CEST;04:00;04:15;EUR/MWh;133,86;0,00
16.08.2024;CEST;04:15;04:30;EUR/MWh;118,31;0,00
16.08.2024;CEST;04:30;04:45;EUR/MWh;156,26;0,00
16.08.2024;CEST;04:45;05:00;EUR/MWh;159,63;0,00
16.08.2024;CEST;05:00;05:15;EUR/MWh;153,51;0,00
16.08.2024;CEST;05:15;05:30;EUR/MWh;156,99;0,00
16.08.2024;CEST;05:30;05:45;EUR/MWh;156,88;0,00
16.08.2024;CEST;05:45;06:00;EUR/MWh;59,54;0,00
16.08.2024;CEST;06:00;06:15;EUR/MWh;37,53;0,00
16.08.2024;CEST;06:15;06:30;EUR/MWh;47,02;0,00
16.08.2024;CEST;06:30;06:45;EUR/MWh;73,69;0,00
16.08.2024;CEST;06:45;07:00;EUR/MWh;85,00;0,00
16.08.2024;CEST;07:00;07:15;EUR/MWh;115,96;0,00
16.08.2024;CEST;07:15;07:30;EUR/MWh;50,77;0,00
16.08.2024;CEST;07:30;07:45;EUR/MWh;40,99;0,00
16.08.2024;CEST;07:45;08:00;EUR/MWh;143,82;0,00
16.08.2024;CEST;08:00;08:15;EUR/MWh;37,00;0,00
16.08.2024;CEST;08:15;08:30;EUR/MWh;36,93;0,00
16.08.2024;CEST;08:30;08:45;EUR/MWh;38,21;0,00
16.08.2024;CEST;08:45;09:00;EUR/MWh;80,08;2,00
16.08.2024;CEST;09:00;09:15;EUR/MWh;148,74;0,00
16.08.2024;CEST;09:15;09:30;EUR/MWh;35,92;0,00
16.08.2024;CEST;09:30;09:45;EUR/MWh;24,18;0,00
16.08.2024;CEST;09:45;10:00;EUR/MWh;-10,42;0,00
16.08.2024;CEST;10:00;10:15;EUR/MWh;129,32;0,00
16.08.2024;CEST;10:15;10:30;EUR/MWh;-82,11;0,00
16.08.2024;CEST;10:30;10:45;EUR/MWh;-71,60;0,00
16.08.2024;CEST;10:45;11:00;EUR/MWh;-77,00;0,00
16.08.2024;CEST;11:00;11:15;EUR/MWh;90,31;0,00
16.08.2024;CEST;11:15;11:30;EUR/MWh;-23,86;0,00
16.08.2024;CEST;11:30;11:45;EUR/MWh;140,36;0,00
16.08.2024;CEST;11:45;12:00;EUR/MWh;125,05;16,00
16.08.2024;CEST;12:00;12:15;EUR/MWh;137,07;0,00
16.08.2024;CEST;12:15;12:30;EUR/MWh;137,39;0,00
16.08.2024;CEST;12:30;12:45;EUR/MWh;118,65;0,00
16.08.2024;CEST;12:45;13:00;EUR/MWh;119,02;0,00
16.08.2024;CEST;13:00;13:15;EUR/MWh;-79,66;0,00
16.08.2024;CEST;13:15;13:30;EUR/MWh;15,55;0,00
16.08.2024;CEST;13:30;13:45;EUR/MWh;32,41;0,00
16.08.2024;CEST;13:45;14:00;EUR/MWh;104,82;0,00
16.08.2024;CEST;14:00;14:15;EUR/MWh;-8,06;0,00
16.08.2024;CEST;14:15;14:30;EUR/MWh;-38,49;0,00
16.08.2024;CEST;14:30;14:45;EUR/MWh;-40,63;0,00
16.08.2024;CEST;14:45;15:00;EUR/MWh;-73,35;0,00
16.08.2024;CEST;15:00;15:15;EUR/MWh;-66,21;0,00
16.08.2024;CEST;15:15;15:30;EUR/MWh;-76,25;0,00
16.08.2024;CEST;15:30;15:45;EUR/MWh;-70,26;0,00
16.08.2024;CEST;15:45;16:00;EUR/MWh;39,22;0,00
16.08.2024;CEST;16:00;16:15;EUR/MWh;102,71;0,00
16.08.2024;CEST;16:15;16:30;EUR/MWh;-60,03;0,00
16.08.2024;CEST;16:30;16:45;EUR/MWh;-17,91;0,00
16.08.2024;CEST;16:45;17:00;EUR/MWh;-61,76;0,00
16.08.2024;CEST;17:00;17:15;EUR/MWh;150,29;0,00
16.08.2024;CEST;17:15;17:30;EUR/MWh;-31,15;0,00
16.08.2024;CEST;17:30;17:45;EUR/MWh;155,80;0,00
16.08.2024;CEST;17:45;18:00;EUR/MWh;149,59;0,00
16.08.2024;CEST;18:00;18:15;EUR/MWh;42,57;0,00
16.08.2024;CEST;18:15;18:30;EUR/MWh;125,12;0,00
16.08.2024;CEST;18:30;18:45;EUR/MWh;182,77;0,00
16.08.2024;CEST;18:45;19:00;EUR/MWh;185,80;0,00
16.08.2024;CEST;19:00;19:15;EUR/MWh;183,02;0,00
16.08.2024;CEST;19:15;19:30;EUR/MWh;194,30;0,00
16.08.2024;CEST;19:30;19:45;EUR/MWh;189,01;0,00
16.08.2024;CEST;19:45;20:00;EUR/MWh;333,43;0,00
16.08.2024;CEST;20:00;20:15;EUR/MWh;68,21;0,00
16.08.2024;CEST;20:15;20:30;EUR/MWh;86,96;0,00
16.08.2024;CEST;20:30;20:45;EUR/MWh;185,20;0,00
16.08.2024;CEST;20:45;21:00;EUR/MWh;186,62;0,00
16.08.2024;CEST;21:00;21:15;EUR/MWh;337,96;0,00
16.08.2024;CEST;21:15;21:30;EUR/MWh;196,20;0,00
16.08.2024;CEST;21:30;21:45;EUR/MWh;179,31;0,00
16.08.2024;CEST;21:45;22:00;EUR/MWh;153,61;0,00
16.08.2024;CEST;22:00;22:15;EUR/MWh;165,88;0,00
16.08.2024;CEST;22:15;22:30;EUR/MWh;38,87;0,00
16.08.2024;CEST;22:30;22:45;EUR/MWh;148,52;0,00
16.08.2024;CEST;22:45;23:00;EUR/MWh;187,42;0,00
16.08.2024;CEST;23:00;23:15;EUR/MWh;217,26;0,00
16.08.2024;CEST;23:15;23:30;EUR/MWh;216,31;0,00
16.08.2024;CEST;23:30;23:45;EUR/MWh;40,85;0,00
16.08.2024;CEST;23:45;00:00;EUR/MWh;41,51;0,00
17.08.2024;CEST;00:00;00:15;EUR/MWh;160,68;0,00
17.08.2024;CEST;00:15;00:30;EUR/MWh;65,02;0,00
17.08.2024;CEST;00:30;00:45;EUR/MWh;49,22;0,00
17.08.2024;CEST;00:45;01:00;EUR/MWh;55,42;0,00
17.08.2024;CEST;01:00;01:15;EUR/MWh;117,61;0,00
17.08.2024;CEST;01:15;01:30;EUR/MWh;49,32;0,00
17.08.2024;CEST;01:30;01:45;EUR/MWh;53,76;0,00
17.08.2024;CEST;01:45;02:00;EUR/MWh;51,78;0,00
17.08.2024;CEST;02:00;02:15;EUR/MWh;45,54;0,00
17.08.2024;CEST;02:15;02:30;EUR/MWh;139,99;0,00
17.08.2024;CEST;02:30;02:45;EUR/MWh;151,60;0,00
17.08.2024;CEST;02:45;03:00;EUR/MWh;133,51;0,00
17.08.2024;CEST;03:00;03:15;EUR/MWh;161,61;0,00
17.08.2024;CEST;03:15;03:30;EUR/MWh;150,87;0,00
17.08.2024;CEST;03:30;03:45;EUR/MWh;142,76;0,00
17.08.2024;CEST;03:45;04:00;EUR/MWh;134,39;0,00
17.08.2024;CEST;04:00;04:15;EUR/MWh;127,52;2,00
17.08.2024;CEST;04:15;04:30;EUR/MWh;176,51;0,00
17.08.2024;CEST;04:30;04:45;EUR/MWh;164,13;0,00
17.08.2024;CEST;04:45;05:00;EUR/MWh;143,63;0,00
17.08.2024;CEST;05:00;05:15;EUR/MWh;143,62;0,00
17.08.2024;CEST;05:15;05:30;EUR/MWh;86,00;0,00
17.08.2024;CEST;05:30;05:45;EUR/MWh;160,88;0,00
17.08.2024;CEST;05:45;06:00;EUR/MWh;146,15;0,00
17.08.2024;CEST;06:00;06:15;EUR/MWh;133,96;0,00
17.08.2024;CEST;06:15;06:30;EUR/MWh;67,18;0,00
17.08.2024;CEST;06:30;06:45;EUR/MWh;44,78;0,00
17.08.2024;CEST;06:45;07:00;EUR/MWh;44,08;0,00
17.08.2024;CEST;07:00;07:15;EUR/MWh;45,19;0,00
17.08.2024;CEST;07:15;07:30;EUR/MWh;47,90;0,00
17.08.2024;CEST;07:30;07:45;EUR/MWh;93,65;0,00
17.08.2024;CEST;07:45;08:00;EUR/MWh;139,51;0,00
17.08.2024;CEST;08:00;08:15;EUR/MWh;116,46;0,00
17.08.2024;CEST;08:15;08:30;EUR/MWh;126,99;0,00
17.08.2024;CEST;08:30;08:45;EUR/MWh;117,46;0,00
17.08.2024;CEST;08:45;09:00;EUR/MWh;100,72;0,00
17.08.2024;CEST;09:00;09:15;EUR/MWh;48,04;0,00
17.08.2024;CEST;09:15;09:30;EUR/MWh;48,07;0,00
17.08.2024;CEST;09:30;09:45;EUR/MWh;97,52;0,00
17.08.2024;CEST;09:45;10:00;EUR/MWh;47,26;0,00
17.08.2024;CEST;10:00;10:15;EUR/MWh;42,98;0,00
17.08.2024;CEST;10:15;10:30;EUR/MWh;-48,46;0,00
17.08.2024;CEST;10:30;10:45;EUR/MWh;-4,25;0,00
17.08.2024;CEST;10:45;11:00;EUR/MWh;-57,30;0,00
17.08.2024;CEST;11:00;11:15;EUR/MWh;13,33;0,00
17.08.2024;CEST;11:15;11:30;EUR/MWh;-21,18;0,00
17.08.2024;CEST;11:30;11:45;EUR/MWh;-47,71;0,00
17.08.2024;CEST;11:45;12:00;EUR/MWh;-78,11;0,00
17.08.2024;CEST;12:00;12:15;EUR/MWh;100,91;0,00
17.08.2024;CEST;12:15;12:30;EUR/MWh;-69,41;0,00
17.08.2024;CEST;12:30;12:45;EUR/MWh;-59,07;0,00
17.08.2024;CEST;12:45;13:00;EUR/MWh;-100,16;0,00
17.08.2024;CEST;13:00;13:15;EUR/MWh;-68,55;0,00
17.08.2024;CEST;13:15;13:30;EUR/MWh;-91,57;0,00
17.08.2024;CEST;13:30;13:45;EUR/MWh;60,00;0,00
17.08.2024;CEST;13:45;14:00;EUR/MWh;29,21;0,00
17.08.2024;CEST;14:00;14:15;EUR/MWh;102,97;0,00
17.08.2024;CEST;14:15;14:30;EUR/MWh;-37,77;0,00
17.08.2024;CEST;14:30;14:45;EUR/MWh;-91,34;0,00
17.08.2024;CEST;14:45;15:00;EUR/MWh;-63,12;0,00
17.08.2024;CEST;15:00;15:15;EUR/MWh;-73,23;0,00
17.08.2024;CEST;15:15;15:30;EUR/MWh;-102,65;0,00
17.08.2024;CEST;15:30;15:45;EUR/MWh;-86,14;0,00
17.08.2024;CEST;15:45;16:00;EUR/MWh;-76,23;0,00
